465KYE, P, 3, -28, -29, -28
LW8WQ1, Y, 4, -17, -29, -28
465KYE, P, 3, -28, -29, -28
N0MZPF, G, 4, -24, -29, -28
465KYE, P, 3, -28, -29, -28
N0MZPF, P, 4, -27, -29, -28
465KYE, P, 3, -28, -29, -28
N0MZPF, R, 4, -28, -29, -28
465KYE, P, 3, -28, -29, -28
N0MZPF, Y, 4, -17, -29, -28
465KYE, P, 3, -28, -29, -28
YH0OY1, G, 4, -24, -29, -28
465KYE, P, 3, -28, -29, -28
YH0OY1, P, 4, -27, -29, -28
465KYE, P, 3, -28, -29, -28
YH0OY1, R, 4, -28, -29, -28
465KYE, P, 3, -28, -29, -28
YH0OY1, Y, 4, -17, -29, -28
465KYE, P, 3, -28, -29, -28
YTLZRN, B, 4, -15, -29, -28
465KYE, P, 3, -28, -29, -28
YTLZRN, G, 4, -24, -29, -28
465KYE, P, 3, -28, -29, -28
YTLZRN, P, 4, -27, -29, -28
465KYE, P, 3, -28, -29, -28
YTLZRN, Y, 4, -17, -29, -28
465KYE, P, 3, -28, -29, -28
5Q78OQ, G, 2, -28, -28, inf
465KYE, R, 3, inf, -28, inf
5YL9XC, B, 4, -11, -28, inf
465KYE, R, 3, -11, -28, -11
5YL9XC, P, 4, -23, -28, -11
465KYE, R, 3, -23, -28, -23
5YL9XC, Y, 4, -13, -28, -23
465KYE, R, 3, -23, -28, -23
6P46U5, B, 4, -11, -28, -23
465KYE, R, 3, -23, -28, -23
6P46U5, G, 4, -20, -28, -23
465KYE, R, 3, -23, -28, -23
6P46U5, P, 4, -23, -28, -23
465KYE, R, 3, -23, -28, -23
6P46U5, Y, 4, -13, -28, -23
465KYE, R, 3, -23, -28, -23
9X7UIS, B, 4, -11, -28, -23
465KYE, R, 3, -23, -28, -23
9X7UIS, G, 4, -20, -28, -23
465KYE, R, 3, -23, -28, -23
9X7UIS, P, 4, -23, -28, -23
465KYE, R, 3, -23, -28, -23
9X7UIS, Y, 4, -13, -28, -23
465KYE, R, 3, -23, -28, -23
FR7FXR, B, 4, -11, -28, -23
465KYE, R, 3, -23, -28, -23
FR7FXR, P, 4, -23, -28, -23
465KYE, R, 3, -23, -28, -23
FR7FXR, Y, 4, -13, -28, -23
465KYE, R, 3, -23, -28, -23
KHYO03, B, 4, -11, -28, -23
465KYE, R, 3, -23, -28, -23
KHYO03, G, 4, -20, -28, -23
465KYE, R, 3, -23, -28, -23
KHYO03, P, 4, -23, -28, -23
465KYE, R, 3, -23, -28, -23
KHYO03, Y, 4, -13, -28, -23
465KYE, R, 3, -23, -28, -23
KX7VYQ, B, 4, -11, -28, -23
465KYE, R, 3, -23, -28, -23
KX7VYQ, P, 4, -23, -28, -23
465KYE, R, 3, -23, -28, -23
KX7VYQ, R, 4, -24, -28, -23
465KYE, R, 3, -24, -28, -24
KX7VYQ, Y, 4, -13, -28, -24
465KYE, R, 3, -24, -28, -24
LW8WQ1, B, 4, -11, -28, -24
465KYE, R, 3, -24, -28, -24
LW8WQ1, P, 4, -23, -28, -24
465KYE, R, 3, -24, -28, -24
LW8WQ1, R, 4, -24, -28, -24
465KYE, R, 3, -24, -28, -24
LW8WQ1, Y, 4, -13, -28, -24
465KYE, R, 3, -24, -28, -24
N0MZPF, G, 4, -20, -28, -24
465KYE, R, 3, -24, -28, -24
N0MZPF, P, 4, -23, -28, -24
465KYE, R, 3, -24, -28, -24
N0MZPF, R, 4, -24, -28, -24
465KYE, R, 3, -24, -28, -24
N0MZPF, Y, 4, -13, -28, -24
465KYE, R, 3, -24, -28, -24
YH0OY1, G, 4, -20, -28, -24
465KYE, R, 3, -24, -28, -24
YH0OY1, P, 4, -23, -28, -24
465KYE, R, 3, -24, -28, -24
YH0OY1, R, 4, -24, -28, -24
465KYE, R, 3, -24, -28, -24
YH0OY1, Y, 4, -13, -28, -24
465KYE, R, 3, -24, -28, -24
YTLZRN, B, 4, -11, -28, -24
465KYE, R, 3, -24, -28, -24
YTLZRN, G, 4, -20, -28, -24
465KYE, R, 3, -24, -28, -24
YTLZRN, P, 4, -23, -28, -24
465KYE, R, 3, -24, -28, -24
YTLZRN, Y, 4, -13, -28, -24
465KYE, R, 3, -24, -28, -24
5Q78OQ, G, 2, -24, -24, inf
465KYE, Y, 3, inf, -24, inf
5YL9XC, B, 4, -8, -24, inf
465KYE, Y, 3, -8, -24, -8
5YL9XC, P, 4, -20, -24, -8
465KYE, Y, 3, -20, -24, -20
5YL9XC, R, 4, -21, -24, -20
465KYE, Y, 3, -21, -24, -21
6P46U5, B, 4, -8, -24, -21
465KYE, Y, 3, -21, -24, -21
6P46U5, G, 4, -17, -24, -21
465KYE, Y, 3, -21, -24, -21
6P46U5, P, 4, -20, -24, -21
465KYE, Y, 3, -21, -24, -21
6P46U5, Y, 4, -10, -24, -21
465KYE, Y, 3, -21, -24, -21
9X7UIS, B, 4, -8, -24, -21
465KYE, Y, 3, -21, -24, -21
9X7UIS, G, 4, -17, -24, -21
465KYE, Y, 3, -21, -24, -21
9X7UIS, P, 4, -20, -24, -21
465KYE, Y, 3, -21, -24, -21
9X7UIS, R, 4, -21, -24, -21
465KYE, Y, 3, -21, -24, -21
FR7FXR, B, 4, -8, -24, -21
465KYE, Y, 3, -21, -24, -21
FR7FXR, P, 4, -20, -24, -21
465KYE, Y, 3, -21, -24, -21
FR7FXR, R, 4, -21, -24, -21
465KYE, Y, 3, -21, -24, -21
KHYO03, B, 4, -8, -24, -21
465KYE, Y, 3, -21, -24, -21
KHYO03, G, 4, -17, -24, -21
465KYE, Y, 3, -21, -24, -21
KHYO03, P, 4, -20, -24, -21
465KYE, Y, 3, -21, -24, -21
KHYO03, Y, 4, -10, -24, -21
465KYE, Y, 3, -21, -24, -21
KX7VYQ, B, 4, -8, -24, -21
465KYE, Y, 3, -21, -24, -21
KX7VYQ, P, 4, -20, -24, -21
465KYE, Y, 3, -21, -24, -21
KX7VYQ, R, 4, -21, -24, -21
465KYE, Y, 3, -21, -24, -21
KX7VYQ, Y, 4, -10, -24, -21
465KYE, Y, 3, -21, -24, -21
LW8WQ1, B, 4, -8, -24, -21
465KYE, Y, 3, -21, -24, -21
LW8WQ1, P, 4, -20, -24, -21
465KYE, Y, 3, -21, -24, -21
LW8WQ1, R, 4, -21, -24, -21
465KYE, Y, 3, -21, -24, -21
LW8WQ1, Y, 4, -10, -24, -21
465KYE, Y, 3, -21, -24, -21
N0MZPF, G, 4, -17, -24, -21
465KYE, Y, 3, -21, -24, -21
N0MZPF, P, 4, -20, -24, -21
465KYE, Y, 3, -21, -24, -21
N0MZPF, R, 4, -21, -24, -21
465KYE, Y, 3, -21, -24, -21
N0MZPF, Y, 4, -10, -24, -21
465KYE, Y, 3, -21, -24, -21
YH0OY1, G, 4, -17, -24, -21
465KYE, Y, 3, -21, -24, -21
YH0OY1, P, 4, -20, -24, -21
465KYE, Y, 3, -21, -24, -21
YH0OY1, R, 4, -21, -24, -21
465KYE, Y, 3, -21, -24, -21
YH0OY1, Y, 4, -10, -24, -21
465KYE, Y, 3, -21, -24, -21
YTLZRN, B, 4, -8, -24, -21
465KYE, Y, 3, -21, -24, -21
YTLZRN, G, 4, -17, -24, -21
465KYE, Y, 3, -21, -24, -21
YTLZRN, P, 4, -20, -24, -21
465KYE, Y, 3, -21, -24, -21
YTLZRN, Y, 4, -10, -24, -21
465KYE, Y, 3, -21, -24, -21
5Q78OQ, G, 2, -21, -21, inf
5YL9XC, B, 3, inf, -21, inf
465KYE, P, 4, -28, -21, inf
5YL9XC, B, 3, -28, -21, inf
5Q78OQ, G, 2, -21, -21, inf
5YL9XC, P, 3, inf, -21, inf
465KYE, B, 4, -15, -21, inf
5YL9XC, P, 3, -15, -21, -15
465KYE, R, 4, -28, -21, -15
5YL9XC, P, 3, -28, -21, -15
5Q78OQ, G, 2, -21, -21, inf
5YL9XC, R, 3, inf, -21, inf
465KYE, B, 4, -11, -21, inf
5YL9XC, R, 3, -11, -21, -11
465KYE, P, 4, -23, -21, -11
5YL9XC, R, 3, -23, -21, -11
5Q78OQ, G, 2, -21, -21, inf
5YL9XC, Y, 3, inf, -21, inf
465KYE, B, 4, -8, -21, inf
5YL9XC, Y, 3, -8, -21, -8
465KYE, P, 4, -20, -21, -8
5YL9XC, Y, 3, -20, -21, -20
465KYE, R, 4, -21, -21, -20
5YL9XC, Y, 3, -21, -21, -20
5Q78OQ, G, 2, -21, -21, inf
6P46U5, B, 3, inf, -21, inf
465KYE, B, 4, -16, -21, inf
6P46U5, B, 3, -16, -21, -16
465KYE, P, 4, -28, -21, -16
6P46U5, B, 3, -28, -21, -16
5Q78OQ, G, 2, -21, -21, inf
6P46U5, G, 3, inf, -21, inf
465KYE, B, 4, -10, -21, inf
6P46U5, G, 3, -10, -21, -10
465KYE, P, 4, -22, -21, -10
6P46U5, G, 3, -22, -21, -10
5Q78OQ, G, 2, -21, -21, inf
6P46U5, P, 3, inf, -21, inf
465KYE, B, 4, -15, -21, inf
6P46U5, P, 3, -15, -21, -15
465KYE, P, 4, -27, -21, -15
6P46U5, P, 3, -27, -21, -15
5Q78OQ, G, 2, -21, -21, inf
6P46U5, Y, 3, inf, -21, inf
465KYE, B, 4, -8, -21, inf
6P46U5, Y, 3, -8, -21, -8
465KYE, P, 4, -20, -21, -8
6P46U5, Y, 3, -20, -21, -20
465KYE, R, 4, -21, -21, -20
6P46U5, Y, 3, -21, -21, -20
5Q78OQ, G, 2, -21, -21, inf
FR7FXR, B, 3, inf, -21, inf
465KYE, P, 4, -28, -21, inf
FR7FXR, B, 3, -28, -21, inf
5Q78OQ, G, 2, -21, -21, inf
FR7FXR, P, 3, inf, -21, inf
465KYE, B, 4, -15, -21, inf
FR7FXR, P, 3, -15, -21, -15
465KYE, R, 4, -28, -21, -15
FR7FXR, P, 3, -28, -21, -15
5Q78OQ, G, 2, -21, -21, inf
FR7FXR, R, 3, inf, -21, inf
465KYE, B, 4, -11, -21, inf
FR7FXR, R, 3, -11, -21, -11
465KYE, P, 4, -23, -21, -11
FR7FXR, R, 3, -23, -21, -11
5Q78OQ, G, 2, -21, -21, inf
FR7FXR, Y, 3, inf, -21, inf
465KYE, B, 4, -8, -21, inf
FR7FXR, Y, 3, -8, -21, -8
465KYE, P, 4, -20, -21, -8
FR7FXR, Y, 3, -20, -21, -20
465KYE, R, 4, -21, -21, -20
FR7FXR, Y, 3, -21, -21, -20
5Q78OQ, G, 2, -21, -21, inf
KHYO03, B, 3, inf, -21, inf
465KYE, B, 4, -16, -21, inf
KHYO03, B, 3, -16, -21, -16
465KYE, P, 4, -28, -21, -16
KHYO03, B, 3, -28, -21, -16
5Q78OQ, G, 2, -21, -21, inf
KHYO03, G, 3, inf, -21, inf
465KYE, B, 4, -10, -21, inf
KHYO03, G, 3, -10, -21, -10
465KYE, P, 4, -22, -21, -10
KHYO03, G, 3, -22, -21, -10
5Q78OQ, G, 2, -21, -21, inf
KHYO03, P, 3, inf, -21, inf
465KYE, B, 4, -15, -21, inf
KHYO03, P, 3, -15, -21, -15
465KYE, P, 4, -27, -21, -15
KHYO03, P, 3, -27, -21, -15
5Q78OQ, G, 2, -21, -21, inf
KHYO03, Y, 3, inf, -21, inf
465KYE, B, 4, -8, -21, inf
KHYO03, Y, 3, -8, -21, -8
465KYE, P, 4, -20, -21, -8
KHYO03, Y, 3, -20, -21, -20
465KYE, R, 4, -21, -21, -20
KHYO03, Y, 3, -21, -21, -20
5Q78OQ, G, 2, -21, -21, inf
KX7VYQ, B, 3, inf, -21, inf
2MR263, G, 4, -25, -21, inf
KX7VYQ, B, 3, -25, -21, inf
5Q78OQ, G, 2, -21, -21, inf
KX7VYQ, P, 3, inf, -21, inf
2MR263, B, 4, -15, -21, inf
KX7VYQ, P, 3, -15, -21, -15
2MR263, G, 4, -24, -21, -15
KX7VYQ, P, 3, -24, -21, -15
5Q78OQ, G, 2, -21, -21, inf
KX7VYQ, R, 3, inf, -21, inf
2MR263, B, 4, -11, -21, inf
KX7VYQ, R, 3, -11, -21, -11
2MR263, G, 4, -20, -21, -11
KX7VYQ, R, 3, -20, -21, -20
2MR263, P, 4, -23, -21, -20
KX7VYQ, R, 3, -23, -21, -20
5Q78OQ, G, 2, -21, -21, inf
KX7VYQ, Y, 3, inf, -21, inf
2MR263, B, 4, -8, -21, inf
KX7VYQ, Y, 3, -8, -21, -8
2MR263, G, 4, -17, -21, -8
KX7VYQ, Y, 3, -17, -21, -17
2MR263, P, 4, -20, -21, -17
KX7VYQ, Y, 3, -20, -21, -20
2MR263, R, 4, -21, -21, -20
KX7VYQ, Y, 3, -21, -21, -20
5Q78OQ, G, 2, -21, -21, inf
LW8WQ1, B, 3, inf, -21, inf
465KYE, B, 4, -16, -21, inf
LW8WQ1, B, 3, -16, -21, -16
465KYE, P, 4, -28, -21, -16
LW8WQ1, B, 3, -28, -21, -16
5Q78OQ, G, 2, -21, -21, inf
LW8WQ1, P, 3, inf, -21, inf
465KYE, B, 4, -15, -21, inf
LW8WQ1, P, 3, -15, -21, -15
465KYE, P, 4, -27, -21, -15
LW8WQ1, P, 3, -27, -21, -15
5Q78OQ, G, 2, -21, -21, inf
LW8WQ1, R, 3, inf, -21, inf
465KYE, B, 4, -11, -21, inf
LW8WQ1, R, 3, -11, -21, -11
465KYE, P, 4, -23, -21, -11
LW8WQ1, R, 3, -23, -21, -11
5Q78OQ, G, 2, -21, -21, inf
LW8WQ1, Y, 3, inf, -21, inf
465KYE, B, 4, -8, -21, inf
LW8WQ1, Y, 3, -8, -21, -8
465KYE, P, 4, -20, -21, -8
LW8WQ1, Y, 3, -20, -21, -20
465KYE, R, 4, -21, -21, -20
LW8WQ1, Y, 3, -21, -21, -20
5Q78OQ, G, 2, -21, -21, inf
N0MZPF, G, 3, inf, -21, inf
465KYE, B, 4, -10, -21, inf
N0MZPF, G, 3, -10, -21, -10
465KYE, P, 4, -22, -21, -10
N0MZPF, G, 3, -22, -21, -10
5Q78OQ, G, 2, -21, -21, inf
N0MZPF, P, 3, inf, -21, inf
465KYE, B, 4, -15, -21, inf
N0MZPF, P, 3, -15, -21, -15
465KYE, P, 4, -27, -21, -15
N0MZPF, P, 3, -27, -21, -15
5Q78OQ, G, 2, -21, -21, inf
N0MZPF, R, 3, inf, -21, inf
465KYE, B, 4, -11, -21, inf
N0MZPF, R, 3, -11, -21, -11
465KYE, P, 4, -23, -21, -11
N0MZPF, R, 3, -23, -21, -11
5Q78OQ, G, 2, -21, -21, inf
N0MZPF, Y, 3, inf, -21, inf
465KYE, B, 4, -8, -21, inf
N0MZPF, Y, 3, -8, -21, -8
465KYE, P, 4, -20, -21, -8
N0MZPF, Y, 3, -20, -21, -20
465KYE, R, 4, -21, -21, -20
N0MZPF, Y, 3, -21, -21, -20
5Q78OQ, G, 2, -21, -21, inf
YH0OY1, G, 3, inf, -21, inf
465KYE, B, 4, -10, -21, inf
YH0OY1, G, 3, -10, -21, -10
465KYE, P, 4, -22, -21, -10
YH0OY1, G, 3, -22, -21, -10
5Q78OQ, G, 2, -21, -21, inf
YH0OY1, P, 3, inf, -21, inf
465KYE, B, 4, -15, -21, inf
YH0OY1, P, 3, -15, -21, -15
465KYE, P, 4, -27, -21, -15
YH0OY1, P, 3, -27, -21, -15
5Q78OQ, G, 2, -21, -21, inf
YH0OY1, R, 3, inf, -21, inf
465KYE, B, 4, -11, -21, inf
YH0OY1, R, 3, -11, -21, -11
465KYE, P, 4, -23, -21, -11
YH0OY1, R, 3, -23, -21, -11
5Q78OQ, G, 2, -21, -21, inf
YH0OY1, Y, 3, inf, -21, inf
465KYE, B, 4, -8, -21, inf
YH0OY1, Y, 3, -8, -21, -8
465KYE, P, 4, -20, -21, -8
YH0OY1, Y, 3, -20, -21, -20
465KYE, R, 4, -21, -21, -20
YH0OY1, Y, 3, -21, -21, -20
5Q78OQ, G, 2, -21, -21, inf
YTLZRN, B, 3, inf, -21, inf
2MR263, G, 4, -25, -21, inf
YTLZRN, B, 3, -25, -21, inf
5Q78OQ, G, 2, -21, -21, inf
YTLZRN, G, 3, inf, -21, inf
2MR263, B, 4, -10, -21, inf
YTLZRN, G, 3, -10, -21, -10
2MR263, P, 4, -22, -21, -10
YTLZRN, G, 3, -22, -21, -10
5Q78OQ, G, 2, -21, -21, inf
YTLZRN, P, 3, inf, -21, inf
2MR263, B, 4, -15, -21, inf
YTLZRN, P, 3, -15, -21, -15
2MR263, G, 4, -24, -21, -15
YTLZRN, P, 3, -24, -21, -15
5Q78OQ, G, 2, -21, -21, inf
YTLZRN, Y, 3, inf, -21, inf
2MR263, B, 4, -8, -21, inf
YTLZRN, Y, 3, -8, -21, -8
2MR263, G, 4, -17, -21, -8
YTLZRN, Y, 3, -17, -21, -17
2MR263, P, 4, -20, -21, -17
YTLZRN, Y, 3, -20, -21, -20
2MR263, R, 4, -21, -21, -20
YTLZRN, Y, 3, -21, -21, -20
5Q78OQ, G, 2, -21, -21, inf
2ZCM61, B, 1, -21, -inf, -21
5Q78OQ, P, 2, -inf, -inf, -21
465KYE, B, 3, inf, -inf, -21
5YL9XC, R, 4, -32, -inf, -21
465KYE, B, 3, -32, -inf, -32
5YL9XC, Y, 4, -21, -inf, -32
465KYE, B, 3, -32, -inf, -32
6P46U5, B, 4, -19, -inf, -32
465KYE, B, 3, -32, -inf, -32
6P46U5, G, 4, -28, -inf, -32
465KYE, B, 3, -32, -inf, -32
6P46U5, P, 4, -31, -inf, -32
465KYE, B, 3, -32, -inf, -32
6P46U5, Y, 4, -21, -inf, -32
465KYE, B, 3, -32, -inf, -32
9X7UIS, G, 4, -28, -inf, -32
465KYE, B, 3, -32, -inf, -32
9X7UIS, P, 4, -31, -inf, -32
465KYE, B, 3, -32, -inf, -32
9X7UIS, R, 4, -32, -inf, -32
465KYE, B, 3, -32, -inf, -32
9X7UIS, Y, 4, -21, -inf, -32
465KYE, B, 3, -32, -inf, -32
FR7FXR, G, 4, -28, -inf, -32
465KYE, B, 3, -32, -inf, -32
FR7FXR, R, 4, -32, -inf, -32
465KYE, B, 3, -32, -inf, -32
FR7FXR, Y, 4, -21, -inf, -32
465KYE, B, 3, -32, -inf, -32
KHYO03, B, 4, -19, -inf, -32
465KYE, B, 3, -32, -inf, -32
KHYO03, G, 4, -28, -inf, -32
465KYE, B, 3, -32, -inf, -32
KHYO03, P, 4, -31, -inf, -32
465KYE, B, 3, -32, -inf, -32
KHYO03, Y, 4, -21, -inf, -32
465KYE, B, 3, -32, -inf, -32
KX7VYQ, B, 4, -19, -inf, -32
465KYE, B, 3, -32, -inf, -32
KX7VYQ, G, 4, -28, -inf, -32
465KYE, B, 3, -32, -inf, -32
KX7VYQ, R, 4, -32, -inf, -32
465KYE, B, 3, -32, -inf, -32
KX7VYQ, Y, 4, -21, -inf, -32
465KYE, B, 3, -32, -inf, -32
LW8WQ1, B, 4, -19, -inf, -32
465KYE, B, 3, -32, -inf, -32
LW8WQ1, P, 4, -31, -inf, -32
465KYE, B, 3, -32, -inf, -32
LW8WQ1, R, 4, -32, -inf, -32
465KYE, B, 3, -32, -inf, -32
LW8WQ1, Y, 4, -21, -inf, -32
465KYE, B, 3, -32, -inf, -32
N0MZPF, G, 4, -28, -inf, -32
465KYE, B, 3, -32, -inf, -32
N0MZPF, P, 4, -31, -inf, -32
465KYE, B, 3, -32, -inf, -32
N0MZPF, R, 4, -32, -inf, -32
465KYE, B, 3, -32, -inf, -32
N0MZPF, Y, 4, -21, -inf, -32
465KYE, B, 3, -32, -inf, -32
YH0OY1, G, 4, -28, -inf, -32
465KYE, B, 3, -32, -inf, -32
YH0OY1, P, 4, -31, -inf, -32
465KYE, B, 3, -32, -inf, -32
YH0OY1, R, 4, -32, -inf, -32
465KYE, B, 3, -32, -inf, -32
YH0OY1, Y, 4, -21, -inf, -32
465KYE, B, 3, -32, -inf, -32
YTLZRN, B, 4, -19, -inf, -32
465KYE, B, 3, -32, -inf, -32
YTLZRN, G, 4, -28, -inf, -32
465KYE, B, 3, -32, -inf, -32
YTLZRN, P, 4, -31, -inf, -32
465KYE, B, 3, -32, -inf, -32
YTLZRN, Y, 4, -21, -inf, -32
465KYE, B, 3, -32, -inf, -32
5Q78OQ, P, 2, -32, -32, -21
465KYE, G, 3, inf, -32, -21
5YL9XC, B, 4, -13, -32, -21
465KYE, G, 3, -13, -32, -21
5YL9XC, R, 4, -26, -32, -21
465KYE, G, 3, -26, -32, -26
5YL9XC, Y, 4, -15, -32, -26
465KYE, G, 3, -26, -32, -26
6P46U5, B, 4, -13, -32, -26
465KYE, G, 3, -26, -32, -26
6P46U5, G, 4, -22, -32, -26
465KYE, G, 3, -26, -32, -26
6P46U5, P, 4, -25, -32, -26
465KYE, G, 3, -26, -32, -26
6P46U5, Y, 4, -15, -32, -26
465KYE, G, 3, -26, -32, -26
9X7UIS, B, 4, -13, -32, -26
465KYE, G, 3, -26, -32, -26
9X7UIS, P, 4, -25, -32, -26
465KYE, G, 3, -26, -32, -26
9X7UIS, R, 4, -26, -32, -26
465KYE, G, 3, -26, -32, -26
9X7UIS, Y, 4, -15, -32, -26
465KYE, G, 3, -26, -32, -26
FR7FXR, B, 4, -13, -32, -26
465KYE, G, 3, -26, -32, -26
FR7FXR, R, 4, -26, -32, -26
465KYE, G, 3, -26, -32, -26
FR7FXR, Y, 4, -15, -32, -26
465KYE, G, 3, -26, -32, -26
KHYO03, B, 4, -13, -32, -26
465KYE, G, 3, -26, -32, -26
KHYO03, G, 4, -22, -32, -26
465KYE, G, 3, -26, -32, -26
KHYO03, P, 4, -25, -32, -26
465KYE, G, 3, -26, -32, -26
KHYO03, Y, 4, -15, -32, -26
465KYE, G, 3, -26, -32, -26
KX7VYQ, B, 4, -13, -32, -26
465KYE, G, 3, -26, -32, -26
KX7VYQ, G, 4, -22, -32, -26
465KYE, G, 3, -26, -32, -26
KX7VYQ, R, 4, -26, -32, -26
465KYE, G, 3, -26, -32, -26
KX7VYQ, Y, 4, -15, -32, -26
465KYE, G, 3, -26, -32, -26
LW8WQ1, B, 4, -13, -32, -26
465KYE, G, 3, -26, -32, -26
LW8WQ1, P, 4, -25, -32, -26
465KYE, G, 3, -26, -32, -26
LW8WQ1, R, 4, -26, -32, -26
465KYE, G, 3, -26, -32, -26
LW8WQ1, Y, 4, -15, -32, -26
465KYE, G, 3, -26, -32, -26
N0MZPF, G, 4, -22, -32, -26
