2GHZTF, B, 3, -20, -inf, -20
RD126A, B, 4, -20, -inf, -20
2GHZTF, B, 3, -20, -inf, -20
RD126A, R, 4, -12, -inf, -20
2GHZTF, B, 3, -20, -inf, -20
RD126A, Y, 4, -7, -inf, -20
2GHZTF, B, 3, -20, -inf, -20
TZZGL4, G, 4, -14, -inf, -20
2GHZTF, B, 3, -20, -inf, -20
TZZGL4, R, 4, -12, -inf, -20
2GHZTF, B, 3, -20, -inf, -20
TZZGL4, Y, 4, -7, -inf, -20
2GHZTF, B, 3, -20, -inf, -20
XKX2B7, Y, 4, -7, -inf, -20
2GHZTF, B, 3, -20, -inf, -20
22W1C5, G, 2, -20, -20, inf
2GHZTF, R, 3, inf, -20, inf
30DSPS, B, 4, -13, -20, inf
2GHZTF, R, 3, -13, -20, -13
30DSPS, Y, 4, 0, -20, -13
2GHZTF, R, 3, -13, -20, -13
6K840Q, B, 4, -13, -20, -13
2GHZTF, R, 3, -13, -20, -13
6K840Q, R, 4, -5, -20, -13
2GHZTF, R, 3, -13, -20, -13
6K840Q, Y, 4, 0, -20, -13
2GHZTF, R, 3, -13, -20, -13
6XH3K1, B, 4, -13, -20, -13
2GHZTF, R, 3, -13, -20, -13
6XH3K1, R, 4, -5, -20, -13
2GHZTF, R, 3, -13, -20, -13
6XH3K1, Y, 4, 0, -20, -13
2GHZTF, R, 3, -13, -20, -13
6ZM12O, B, 4, -13, -20, -13
2GHZTF, R, 3, -13, -20, -13
6ZM12O, R, 4, -5, -20, -13
2GHZTF, R, 3, -13, -20, -13
6ZM12O, Y, 4, 0, -20, -13
2GHZTF, R, 3, -13, -20, -13
C39D99, B, 4, -13, -20, -13
2GHZTF, R, 3, -13, -20, -13
C39D99, Y, 4, 0, -20, -13
2GHZTF, R, 3, -13, -20, -13
EL8JS0, B, 4, -13, -20, -13
2GHZTF, R, 3, -13, -20, -13
EL8JS0, Y, 4, 0, -20, -13
2GHZTF, R, 3, -13, -20, -13
HBDDYU, Y, 4, 0, -20, -13
2GHZTF, R, 3, -13, -20, -13
I9LKSJ, R, 4, -5, -20, -13
2GHZTF, R, 3, -13, -20, -13
I9LKSJ, Y, 4, 0, -20, -13
2GHZTF, R, 3, -13, -20, -13
JKLOC9, B, 4, -13, -20, -13
2GHZTF, R, 3, -13, -20, -13
JKLOC9, Y, 4, 0, -20, -13
2GHZTF, R, 3, -13, -20, -13
OT8A4P, B, 4, -13, -20, -13
2GHZTF, R, 3, -13, -20, -13
OT8A4P, R, 4, -5, -20, -13
2GHZTF, R, 3, -13, -20, -13
OT8A4P, Y, 4, 0, -20, -13
2GHZTF, R, 3, -13, -20, -13
RD126A, B, 4, -13, -20, -13
2GHZTF, R, 3, -13, -20, -13
RD126A, R, 4, -5, -20, -13
2GHZTF, R, 3, -13, -20, -13
RD126A, Y, 4, 0, -20, -13
2GHZTF, R, 3, -13, -20, -13
TZZGL4, G, 4, -7, -20, -13
2GHZTF, R, 3, -13, -20, -13
TZZGL4, R, 4, -5, -20, -13
2GHZTF, R, 3, -13, -20, -13
TZZGL4, Y, 4, 0, -20, -13
2GHZTF, R, 3, -13, -20, -13
XKX2B7, B, 4, -13, -20, -13
2GHZTF, R, 3, -13, -20, -13
XKX2B7, Y, 4, 0, -20, -13
2GHZTF, R, 3, -13, -20, -13
22W1C5, G, 2, -13, -13, inf
2GHZTF, Y, 3, inf, -13, inf
30DSPS, B, 4, -11, -13, inf
2GHZTF, Y, 3, -11, -13, -11
30DSPS, Y, 4, 2, -13, -11
2GHZTF, Y, 3, -11, -13, -11
6K840Q, B, 4, -11, -13, -11
2GHZTF, Y, 3, -11, -13, -11
6K840Q, R, 4, -3, -13, -11
2GHZTF, Y, 3, -11, -13, -11
6K840Q, Y, 4, 2, -13, -11
2GHZTF, Y, 3, -11, -13, -11
6XH3K1, B, 4, -11, -13, -11
2GHZTF, Y, 3, -11, -13, -11
6XH3K1, R, 4, -3, -13, -11
2GHZTF, Y, 3, -11, -13, -11
6XH3K1, Y, 4, 2, -13, -11
2GHZTF, Y, 3, -11, -13, -11
6ZM12O, B, 4, -11, -13, -11
2GHZTF, Y, 3, -11, -13, -11
6ZM12O, R, 4, -3, -13, -11
2GHZTF, Y, 3, -11, -13, -11
6ZM12O, Y, 4, 2, -13, -11
2GHZTF, Y, 3, -11, -13, -11
C39D99, B, 4, -11, -13, -11
2GHZTF, Y, 3, -11, -13, -11
C39D99, R, 4, -3, -13, -11
2GHZTF, Y, 3, -11, -13, -11
EL8JS0, B, 4, -11, -13, -11
2GHZTF, Y, 3, -11, -13, -11
EL8JS0, R, 4, -3, -13, -11
2GHZTF, Y, 3, -11, -13, -11
I9LKSJ, R, 4, -3, -13, -11
2GHZTF, Y, 3, -11, -13, -11
I9LKSJ, Y, 4, 2, -13, -11
2GHZTF, Y, 3, -11, -13, -11
JKLOC9, B, 4, -11, -13, -11
2GHZTF, Y, 3, -11, -13, -11
JKLOC9, R, 4, -3, -13, -11
2GHZTF, Y, 3, -11, -13, -11
OT8A4P, B, 4, -11, -13, -11
2GHZTF, Y, 3, -11, -13, -11
OT8A4P, R, 4, -3, -13, -11
2GHZTF, Y, 3, -11, -13, -11
OT8A4P, Y, 4, 2, -13, -11
2GHZTF, Y, 3, -11, -13, -11
RD126A, B, 4, -11, -13, -11
2GHZTF, Y, 3, -11, -13, -11
RD126A, R, 4, -3, -13, -11
2GHZTF, Y, 3, -11, -13, -11
RD126A, Y, 4, 2, -13, -11
2GHZTF, Y, 3, -11, -13, -11
TZZGL4, G, 4, -5, -13, -11
2GHZTF, Y, 3, -11, -13, -11
TZZGL4, R, 4, -3, -13, -11
2GHZTF, Y, 3, -11, -13, -11
TZZGL4, Y, 4, 2, -13, -11
2GHZTF, Y, 3, -11, -13, -11
XKX2B7, B, 4, -11, -13, -11
2GHZTF, Y, 3, -11, -13, -11
22W1C5, G, 2, -11, -11, inf
30DSPS, B, 3, inf, -11, inf
2GHZTF, B, 4, -20, -11, inf
30DSPS, B, 3, -20, -11, inf
22W1C5, G, 2, -11, -11, inf
30DSPS, Y, 3, inf, -11, inf
2GHZTF, B, 4, -11, -11, inf
30DSPS, Y, 3, -11, -11, inf
22W1C5, G, 2, -11, -11, inf
6K840Q, B, 3, inf, -11, inf
2GHZTF, B, 4, -20, -11, inf
6K840Q, B, 3, -20, -11, inf
22W1C5, G, 2, -11, -11, inf
6K840Q, R, 3, inf, -11, inf
2GHZTF, B, 4, -13, -11, inf
6K840Q, R, 3, -13, -11, inf
22W1C5, G, 2, -11, -11, inf
6K840Q, Y, 3, inf, -11, inf
2GHZTF, B, 4, -11, -11, inf
6K840Q, Y, 3, -11, -11, inf
22W1C5, G, 2, -11, -11, inf
6XH3K1, B, 3, inf, -11, inf
2GHZTF, B, 4, -20, -11, inf
6XH3K1, B, 3, -20, -11, inf
22W1C5, G, 2, -11, -11, inf
6XH3K1, R, 3, inf, -11, inf
2GHZTF, B, 4, -13, -11, inf
6XH3K1, R, 3, -13, -11, inf
22W1C5, G, 2, -11, -11, inf
6XH3K1, Y, 3, inf, -11, inf
2GHZTF, B, 4, -11, -11, inf
6XH3K1, Y, 3, -11, -11, inf
22W1C5, G, 2, -11, -11, inf
6ZM12O, B, 3, inf, -11, inf
2GHZTF, B, 4, -20, -11, inf
6ZM12O, B, 3, -20, -11, inf
22W1C5, G, 2, -11, -11, inf
6ZM12O, R, 3, inf, -11, inf
2GHZTF, B, 4, -13, -11, inf
6ZM12O, R, 3, -13, -11, inf
22W1C5, G, 2, -11, -11, inf
6ZM12O, Y, 3, inf, -11, inf
2GHZTF, B, 4, -11, -11, inf
6ZM12O, Y, 3, -11, -11, inf
22W1C5, G, 2, -11, -11, inf
C39D99, B, 3, inf, -11, inf
2GHZTF, R, 4, -12, -11, inf
C39D99, B, 3, -12, -11, inf
22W1C5, G, 2, -11, -11, inf
C39D99, R, 3, inf, -11, inf
2GHZTF, B, 4, -13, -11, inf
C39D99, R, 3, -13, -11, inf
22W1C5, G, 2, -11, -11, inf
C39D99, Y, 3, inf, -11, inf
2GHZTF, B, 4, -11, -11, inf
C39D99, Y, 3, -11, -11, inf
22W1C5, G, 2, -11, -11, inf
EL8JS0, B, 3, inf, -11, inf
2GHZTF, R, 4, -12, -11, inf
EL8JS0, B, 3, -12, -11, inf
22W1C5, G, 2, -11, -11, inf
EL8JS0, R, 3, inf, -11, inf
2GHZTF, B, 4, -13, -11, inf
EL8JS0, R, 3, -13, -11, inf
22W1C5, G, 2, -11, -11, inf
EL8JS0, Y, 3, inf, -11, inf
2GHZTF, B, 4, -11, -11, inf
EL8JS0, Y, 3, -11, -11, inf
22W1C5, G, 2, -11, -11, inf
HBDDYU, Y, 3, inf, -11, inf
2GHZTF, B, 4, -11, -11, inf
HBDDYU, Y, 3, -11, -11, inf
22W1C5, G, 2, -11, -11, inf
I9LKSJ, R, 3, inf, -11, inf
2GHZTF, B, 4, -13, -11, inf
I9LKSJ, R, 3, -13, -11, inf
22W1C5, G, 2, -11, -11, inf
I9LKSJ, Y, 3, inf, -11, inf
2GHZTF, B, 4, -11, -11, inf
I9LKSJ, Y, 3, -11, -11, inf
22W1C5, G, 2, -11, -11, inf
JKLOC9, B, 3, inf, -11, inf
2GHZTF, R, 4, -12, -11, inf
JKLOC9, B, 3, -12, -11, inf
22W1C5, G, 2, -11, -11, inf
JKLOC9, R, 3, inf, -11, inf
2GHZTF, B, 4, -13, -11, inf
JKLOC9, R, 3, -13, -11, inf
22W1C5, G, 2, -11, -11, inf
JKLOC9, Y, 3, inf, -11, inf
2GHZTF, B, 4, -11, -11, inf
JKLOC9, Y, 3, -11, -11, inf
22W1C5, G, 2, -11, -11, inf
OT8A4P, B, 3, inf, -11, inf
2GHZTF, B, 4, -20, -11, inf
OT8A4P, B, 3, -20, -11, inf
22W1C5, G, 2, -11, -11, inf
OT8A4P, R, 3, inf, -11, inf
2GHZTF, B, 4, -13, -11, inf
OT8A4P, R, 3, -13, -11, inf
22W1C5, G, 2, -11, -11, inf
OT8A4P, Y, 3, inf, -11, inf
2GHZTF, B, 4, -11, -11, inf
OT8A4P, Y, 3, -11, -11, inf
22W1C5, G, 2, -11, -11, inf
RD126A, B, 3, inf, -11, inf
2GHZTF, B, 4, -20, -11, inf
RD126A, B, 3, -20, -11, inf
22W1C5, G, 2, -11, -11, inf
RD126A, R, 3, inf, -11, inf
2GHZTF, B, 4, -13, -11, inf
RD126A, R, 3, -13, -11, inf
22W1C5, G, 2, -11, -11, inf
RD126A, Y, 3, inf, -11, inf
2GHZTF, B, 4, -11, -11, inf
RD126A, Y, 3, -11, -11, inf
22W1C5, G, 2, -11, -11, inf
TZZGL4, G, 3, inf, -11, inf
2GHZTF, B, 4, -8, -11, inf
TZZGL4, G, 3, -8, -11, -8
2GHZTF, R, 4, 0, -11, -8
TZZGL4, G, 3, -8, -11, -8
2GHZTF, Y, 4, 5, -11, -8
TZZGL4, G, 3, -8, -11, -8
30DSPS, B, 4, -8, -11, -8
TZZGL4, G, 3, -8, -11, -8
30DSPS, Y, 4, 5, -11, -8
TZZGL4, G, 3, -8, -11, -8
6K840Q, B, 4, -8, -11, -8
TZZGL4, G, 3, -8, -11, -8
6K840Q, R, 4, 0, -11, -8
TZZGL4, G, 3, -8, -11, -8
6K840Q, Y, 4, 5, -11, -8
TZZGL4, G, 3, -8, -11, -8
6XH3K1, B, 4, -8, -11, -8
TZZGL4, G, 3, -8, -11, -8
6XH3K1, R, 4, 0, -11, -8
TZZGL4, G, 3, -8, -11, -8
6XH3K1, Y, 4, 5, -11, -8
TZZGL4, G, 3, -8, -11, -8
6ZM12O, B, 4, -8, -11, -8
TZZGL4, G, 3, -8, -11, -8
6ZM12O, R, 4, 0, -11, -8
TZZGL4, G, 3, -8, -11, -8
6ZM12O, Y, 4, 5, -11, -8
TZZGL4, G, 3, -8, -11, -8
7U7YW2, B, 4, -8, -11, -8
TZZGL4, G, 3, -8, -11, -8
7U7YW2, R, 4, 0, -11, -8
TZZGL4, G, 3, -8, -11, -8
7U7YW2, Y, 4, 5, -11, -8
TZZGL4, G, 3, -8, -11, -8
C39D99, B, 4, -8, -11, -8
TZZGL4, G, 3, -8, -11, -8
C39D99, R, 4, 0, -11, -8
TZZGL4, G, 3, -8, -11, -8
C39D99, Y, 4, 5, -11, -8
TZZGL4, G, 3, -8, -11, -8
EL8JS0, B, 4, -8, -11, -8
TZZGL4, G, 3, -8, -11, -8
EL8JS0, R, 4, 0, -11, -8
TZZGL4, G, 3, -8, -11, -8
EL8JS0, Y, 4, 5, -11, -8
TZZGL4, G, 3, -8, -11, -8
G31F3Q, B, 4, -8, -11, -8
TZZGL4, G, 3, -8, -11, -8
G31F3Q, R, 4, 0, -11, -8
TZZGL4, G, 3, -8, -11, -8
G31F3Q, Y, 4, 5, -11, -8
TZZGL4, G, 3, -8, -11, -8
HBDDYU, Y, 4, 5, -11, -8
TZZGL4, G, 3, -8, -11, -8
I9LKSJ, R, 4, 0, -11, -8
TZZGL4, G, 3, -8, -11, -8
I9LKSJ, Y, 4, 5, -11, -8
TZZGL4, G, 3, -8, -11, -8
JKLOC9, B, 4, -8, -11, -8
TZZGL4, G, 3, -8, -11, -8
JKLOC9, R, 4, 0, -11, -8
TZZGL4, G, 3, -8, -11, -8
JKLOC9, Y, 4, 5, -11, -8
TZZGL4, G, 3, -8, -11, -8
JQOP9L, B, 4, -8, -11, -8
TZZGL4, G, 3, -8, -11, -8
JQOP9L, R, 4, 0, -11, -8
TZZGL4, G, 3, -8, -11, -8
JQOP9L, Y, 4, 5, -11, -8
TZZGL4, G, 3, -8, -11, -8
OT8A4P, B, 4, -8, -11, -8
TZZGL4, G, 3, -8, -11, -8
OT8A4P, R, 4, 0, -11, -8
TZZGL4, G, 3, -8, -11, -8
OT8A4P, Y, 4, 5, -11, -8
TZZGL4, G, 3, -8, -11, -8
RD126A, B, 4, -8, -11, -8
TZZGL4, G, 3, -8, -11, -8
RD126A, R, 4, 0, -11, -8
TZZGL4, G, 3, -8, -11, -8
RD126A, Y, 4, 5, -11, -8
TZZGL4, G, 3, -8, -11, -8
XKX2B7, B, 4, -8, -11, -8
TZZGL4, G, 3, -8, -11, -8
XKX2B7, Y, 4, 5, -11, -8
TZZGL4, G, 3, -8, -11, -8
22W1C5, G, 2, -8, -8, inf
TZZGL4, R, 3, inf, -8, inf
2GHZTF, B, 4, -13, -8, inf
TZZGL4, R, 3, -13, -8, inf
22W1C5, G, 2, -8, -8, inf
TZZGL4, Y, 3, inf, -8, inf
2GHZTF, B, 4, -11, -8, inf
TZZGL4, Y, 3, -11, -8, inf
22W1C5, G, 2, -8, -8, inf
XKX2B7, B, 3, inf, -8, inf
2GHZTF, R, 4, -12, -8, inf
XKX2B7, B, 3, -12, -8, inf
22W1C5, G, 2, -8, -8, inf
XKX2B7, Y, 3, inf, -8, inf
2GHZTF, B, 4, -11, -8, inf
XKX2B7, Y, 3, -11, -8, inf
22W1C5, G, 2, -8, -8, inf
2AY9YS, B, 1, -8, -inf, -8
22W1C5, R, 2, -inf, -inf, -8
2GHZTF, B, 3, inf, -inf, -8
30DSPS, B, 4, -18, -inf, -8
2GHZTF, B, 3, -18, -inf, -18
30DSPS, Y, 4, -5, -inf, -18
2GHZTF, B, 3, -18, -inf, -18
6K840Q, B, 4, -18, -inf, -18
2GHZTF, B, 3, -18, -inf, -18
6K840Q, R, 4, -10, -inf, -18
2GHZTF, B, 3, -18, -inf, -18
6K840Q, Y, 4, -5, -inf, -18
2GHZTF, B, 3, -18, -inf, -18
6XH3K1, B, 4, -18, -inf, -18
2GHZTF, B, 3, -18, -inf, -18
6XH3K1, R, 4, -10, -inf, -18
2GHZTF, B, 3, -18, -inf, -18
6XH3K1, Y, 4, -5, -inf, -18
2GHZTF, B, 3, -18, -inf, -18
6ZM12O, B, 4, -18, -inf, -18
2GHZTF, B, 3, -18, -inf, -18
6ZM12O, R, 4, -10, -inf, -18
2GHZTF, B, 3, -18, -inf, -18
6ZM12O, Y, 4, -5, -inf, -18
2GHZTF, B, 3, -18, -inf, -18
C39D99, G, 4, -12, -inf, -18
2GHZTF, B, 3, -18, -inf, -18
C39D99, Y, 4, -5, -inf, -18
2GHZTF, B, 3, -18, -inf, -18
EL8JS0, R, 4, -10, -inf, -18
2GHZTF, B, 3, -18, -inf, -18
EL8JS0, Y, 4, -5, -inf, -18
2GHZTF, B, 3, -18, -inf, -18
HBDDYU, G, 4, -12, -inf, -18
2GHZTF, B, 3, -18, -inf, -18
HBDDYU, Y, 4, -5, -inf, -18
2GHZTF, B, 3, -18, -inf, -18
I9LKSJ, R, 4, -10, -inf, -18
2GHZTF, B, 3, -18, -inf, -18
I9LKSJ, Y, 4, -5, -inf, -18
2GHZTF, B, 3, -18, -inf, -18
JKLOC9, Y, 4, -5, -inf, -18
2GHZTF, B, 3, -18, -inf, -18
OT8A4P, B, 4, -18, -inf, -18
2GHZTF, B, 3, -18, -inf, -18
OT8A4P, Y, 4, -5, -inf, -18
2GHZTF, B, 3, -18, -inf, -18
RD126A, B, 4, -18, -inf, -18
2GHZTF, B, 3, -18, -inf, -18
RD126A, G, 4, -12, -inf, -18
2GHZTF, B, 3, -18, -inf, -18
RD126A, Y, 4, -5, -inf, -18
2GHZTF, B, 3, -18, -inf, -18
TZZGL4, G, 4, -12, -inf, -18
2GHZTF, B, 3, -18, -inf, -18
TZZGL4, R, 4, -10, -inf, -18
2GHZTF, B, 3, -18, -inf, -18
TZZGL4, Y, 4, -5, -inf, -18
2GHZTF, B, 3, -18, -inf, -18
XKX2B7, Y, 4, -5, -inf, -18
2GHZTF, B, 3, -18, -inf, -18
22W1C5, R, 2, -18, -18, -8
2GHZTF, R, 3, inf, -18, -8
30DSPS, B, 4, -11, -18, -8
2GHZTF, R, 3, -11, -18, -11
30DSPS, Y, 4, 2, -18, -11
2GHZTF, R, 3, -11, -18, -11
6K840Q, B, 4, -11, -18, -11
2GHZTF, R, 3, -11, -18, -11
6K840Q, R, 4, -3, -18, -11
2GHZTF, R, 3, -11, -18, -11
6K840Q, Y, 4, 2, -18, -11
2GHZTF, R, 3, -11, -18, -11
6XH3K1, B, 4, -11, -18, -11
2GHZTF, R, 3, -11, -18, -11
6XH3K1, R, 4, -3, -18, -11
2GHZTF, R, 3, -11, -18, -11
6XH3K1, Y, 4, 2, -18, -11
2GHZTF, R, 3, -11, -18, -11
6ZM12O, B, 4, -11, -18, -11
2GHZTF, R, 3, -11, -18, -11
6ZM12O, R, 4, -3, -18, -11
2GHZTF, R, 3, -11, -18, -11
6ZM12O, Y, 4, 2, -18, -11
2GHZTF, R, 3, -11, -18, -11
C39D99, B, 4, -11, -18, -11
2GHZTF, R, 3, -11, -18, -11
C39D99, G, 4, -5, -18, -11
2GHZTF, R, 3, -11, -18, -11
C39D99, Y, 4, 2, -18, -11
2GHZTF, R, 3, -11, -18, -11
EL8JS0, B, 4, -11, -18, -11
2GHZTF, R, 3, -11, -18, -11
EL8JS0, Y, 4, 2, -18, -11
2GHZTF, R, 3, -11, -18, -11
HBDDYU, G, 4, -5, -18, -11
2GHZTF, R, 3, -11, -18, -11
HBDDYU, Y, 4, 2, -18, -11
2GHZTF, R, 3, -11, -18, -11
I9LKSJ, R, 4, -3, -18, -11
2GHZTF, R, 3, -11, -18, -11
I9LKSJ, Y, 4, 2, -18, -11
2GHZTF, R, 3, -11, -18, -11
JKLOC9, B, 4, -11, -18, -11
2GHZTF, R, 3, -11, -18, -11
JKLOC9, Y, 4, 2, -18, -11
2GHZTF, R, 3, -11, -18, -11
OT8A4P, B, 4, -11, -18, -11
2GHZTF, R, 3, -11, -18, -11
OT8A4P, Y, 4, 2, -18, -11
2GHZTF, R, 3, -11, -18, -11
RD126A, B, 4, -11, -18, -11
2GHZTF, R, 3, -11, -18, -11
RD126A, G, 4, -5, -18, -11
2GHZTF, R, 3, -11, -18, -11
RD126A, Y, 4, 2, -18, -11
2GHZTF, R, 3, -11, -18, -11
TZZGL4, G, 4, -5, -18, -11
2GHZTF, R, 3, -11, -18, -11
TZZGL4, R, 4, -3, -18, -11
2GHZTF, R, 3, -11, -18, -11
TZZGL4, Y, 4, 2, -18, -11
2GHZTF, R, 3, -11, -18, -11
XKX2B7, B, 4, -11, -18, -11
2GHZTF, R, 3, -11, -18, -11
XKX2B7, Y, 4, 2, -18, -11
2GHZTF, R, 3, -11, -18, -11
22W1C5, R, 2, -11, -11, -8
2GHZTF, Y, 3, inf, -11, -8
30DSPS, B, 4, -9, -11, -8
2GHZTF, Y, 3, -9, -11, -9
30DSPS, Y, 4, 4, -11, -9
2GHZTF, Y, 3, -9, -11, -9
6K840Q, B, 4, -9, -11, -9
2GHZTF, Y, 3, -9, -11, -9
6K840Q, R, 4, -1, -11, -9
2GHZTF, Y, 3, -9, -11, -9
6K840Q, Y, 4, 4, -11, -9
2GHZTF, Y, 3, -9, -11, -9
6XH3K1, B, 4, -9, -11, -9
2GHZTF, Y, 3, -9, -11, -9
6XH3K1, R, 4, -1, -11, -9
2GHZTF, Y, 3, -9, -11, -9
6XH3K1, Y, 4, 4, -11, -9
2GHZTF, Y, 3, -9, -11, -9
6ZM12O, B, 4, -9, -11, -9
2GHZTF, Y, 3, -9, -11, -9
6ZM12O, R, 4, -1, -11, -9
2GHZTF, Y, 3, -9, -11, -9
6ZM12O, Y, 4, 4, -11, -9
2GHZTF, Y, 3, -9, -11, -9
C39D99, B, 4, -9, -11, -9
2GHZTF, Y, 3, -9, -11, -9
C39D99, G, 4, -3, -11, -9
2GHZTF, Y, 3, -9, -11, -9
EL8JS0, B, 4, -9, -11, -9
2GHZTF, Y, 3, -9, -11, -9
EL8JS0, R, 4, -1, -11, -9
2GHZTF, Y, 3, -9, -11, -9
HBDDYU, G, 4, -3, -11, -9
2GHZTF, Y, 3, -9, -11, -9
I9LKSJ, R, 4, -1, -11, -9
2GHZTF, Y, 3, -9, -11, -9
I9LKSJ, Y, 4, 4, -11, -9
2GHZTF, Y, 3, -9, -11, -9
JKLOC9, B, 4, -9, -11, -9
2GHZTF, Y, 3, -9, -11, -9
OT8A4P, B, 4, -9, -11, -9
2GHZTF, Y, 3, -9, -11, -9
OT8A4P, Y, 4, 4, -11, -9
2GHZTF, Y, 3, -9, -11, -9
RD126A, B, 4, -9, -11, -9
2GHZTF, Y, 3, -9, -11, -9
RD126A, G, 4, -3, -11, -9
2GHZTF, Y, 3, -9, -11, -9
RD126A, Y, 4, 4, -11, -9
2GHZTF, Y, 3, -9, -11, -9
TZZGL4, G, 4, -3, -11, -9
2GHZTF, Y, 3, -9, -11, -9
TZZGL4, R, 4, -1, -11, -9
2GHZTF, Y, 3, -9, -11, -9
TZZGL4, Y, 4, 4, -11, -9
2GHZTF, Y, 3, -9, -11, -9
XKX2B7, B, 4, -9, -11, -9
2GHZTF, Y, 3, -9, -11, -9
22W1C5, R, 2, -9, -9, -8
30DSPS, B, 3, inf, -9, -8
2GHZTF, B, 4, -18, -9, -8
30DSPS, B, 3, -18, -9, -8
22W1C5, R, 2, -9, -9, -8
30DSPS, Y, 3, inf, -9, -8
2GHZTF, B, 4, -9, -9, -8
30DSPS, Y, 3, -9, -9, -8
22W1C5, R, 2, -9, -9, -8
6K840Q, B, 3, inf, -9, -8
2GHZTF, B, 4, -18, -9, -8
6K840Q, B, 3, -18, -9, -8
22W1C5, R, 2, -9, -9, -8
6K840Q, R, 3, inf, -9, -8
2GHZTF, B, 4, -11, -9, -8
6K840Q, R, 3, -11, -9, -8
22W1C5, R, 2, -9, -9, -8
6K840Q, Y, 3, inf, -9, -8
2GHZTF, B, 4, -9, -9, -8
6K840Q, Y, 3, -9, -9, -8
22W1C5, R, 2, -9, -9, -8
6XH3K1, B, 3, inf, -9, -8
2GHZTF, B, 4, -18, -9, -8
6XH3K1, B, 3, -18, -9, -8
22W1C5, R, 2, -9, -9, -8
6XH3K1, R, 3, inf, -9, -8
2GHZTF, B, 4, -11, -9, -8
6XH3K1, R, 3, -11, -9, -8
22W1C5, R, 2, -9, -9, -8
6XH3K1, Y, 3, inf, -9, -8
2GHZTF, B, 4, -9, -9, -8
6XH3K1, Y, 3, -9, -9, -8
22W1C5, R, 2, -9, -9, -8
6ZM12O, B, 3, inf, -9, -8
2GHZTF, B, 4, -18, -9, -8
6ZM12O, B, 3, -18, -9, -8
22W1C5, R, 2, -9, -9, -8
6ZM12O, R, 3, inf, -9, -8
2GHZTF, B, 4, -11, -9, -8
6ZM12O, R, 3, -11, -9, -8
22W1C5, R, 2, -9, -9, -8
6ZM12O, Y, 3, inf, -9, -8
2GHZTF, B, 4, -9, -9, -8
6ZM12O, Y, 3, -9, -9, -8
22W1C5, R, 2, -9, -9, -8
C39D99, B, 3, inf, -9, -8
2GHZTF, R, 4, -10, -9, -8
C39D99, B, 3, -10, -9, -8
22W1C5, R, 2, -9, -9, -8
C39D99, G, 3, inf, -9, -8
2GHZTF, B, 4, -6, -9, -8
C39D99, G, 3, -6, -9, -8
2GHZTF, R, 4, 2, -9, -8
C39D99, G, 3, -6, -9, -8
2GHZTF, Y, 4, 7, -9, -8
C39D99, G, 3, -6, -9, -8
30DSPS, B, 4, -6, -9, -8
C39D99, G, 3, -6, -9, -8
30DSPS, Y, 4, 7, -9, -8
C39D99, G, 3, -6, -9, -8
6K840Q, B, 4, -6, -9, -8
C39D99, G, 3, -6, -9, -8
6K840Q, R, 4, 2, -9, -8
C39D99, G, 3, -6, -9, -8
6K840Q, Y, 4, 7, -9, -8
C39D99, G, 3, -6, -9, -8
6XH3K1, B, 4, -6, -9, -8
C39D99, G, 3, -6, -9, -8
