3OMLB2, G, 3, -11, -18, -11
QJRTI4, B, 4, 0, -18, -11
3OMLB2, G, 3, -11, -18, -11
SSS3HX, B, 4, 0, -18, -11
3OMLB2, G, 3, -11, -18, -11
SSS3HX, G, 4, -11, -18, -11
3OMLB2, G, 3, -11, -18, -11
T5X7GO, B, 4, 0, -18, -11
3OMLB2, G, 3, -11, -18, -11
T5X7GO, R, 4, -8, -18, -11
3OMLB2, G, 3, -11, -18, -11
U6Z7QK, G, 4, -11, -18, -11
3OMLB2, G, 3, -11, -18, -11
U6Z7QK, R, 4, -8, -18, -11
3OMLB2, G, 3, -11, -18, -11
8N83SZ, R, 2, -11, -11, -3
AEGPCQ, B, 3, inf, -11, -3
0864EZ, G, 4, -18, -11, -3
AEGPCQ, B, 3, -18, -11, -3
8N83SZ, R, 2, -11, -11, -3
AEGPCQ, G, 3, inf, -11, -3
0864EZ, B, 4, 0, -11, -3
AEGPCQ, G, 3, 0, -11, -3
0864EZ, R, 4, -8, -11, -3
AEGPCQ, G, 3, -8, -11, -8
3OMLB2, B, 4, 0, -11, -8
AEGPCQ, G, 3, -8, -11, -8
3OMLB2, G, 4, -11, -11, -8
AEGPCQ, G, 3, -11, -11, -8
8N83SZ, R, 2, -11, -11, -3
CY7856, B, 3, inf, -11, -3
3OMLB2, G, 4, -18, -11, -3
CY7856, B, 3, -18, -11, -3
8N83SZ, R, 2, -11, -11, -3
CY7856, R, 3, inf, -11, -3
3OMLB2, B, 4, -10, -11, -3
CY7856, R, 3, -10, -11, -10
3OMLB2, G, 4, -21, -11, -10
CY7856, R, 3, -21, -11, -10
8N83SZ, R, 2, -11, -11, -3
FM9DI5, B, 3, inf, -11, -3
3OMLB2, B, 4, -7, -11, -3
FM9DI5, B, 3, -7, -11, -7
3OMLB2, G, 4, -18, -11, -7
FM9DI5, B, 3, -18, -11, -7
8N83SZ, R, 2, -11, -11, -3
FM9DI5, R, 3, inf, -11, -3
3OMLB2, B, 4, -10, -11, -3
FM9DI5, R, 3, -10, -11, -10
3OMLB2, G, 4, -21, -11, -10
FM9DI5, R, 3, -21, -11, -10
8N83SZ, R, 2, -11, -11, -3
GHF6BS, B, 3, inf, -11, -3
3OMLB2, G, 4, -18, -11, -3
GHF6BS, B, 3, -18, -11, -3
8N83SZ, R, 2, -11, -11, -3
GHF6BS, G, 3, inf, -11, -3
3OMLB2, B, 4, 0, -11, -3
GHF6BS, G, 3, 0, -11, -3
8T2R8A, B, 4, 0, -11, -3
GHF6BS, G, 3, 0, -11, -3
8T2R8A, R, 4, -8, -11, -3
GHF6BS, G, 3, -8, -11, -8
AEGPCQ, B, 4, 0, -11, -8
GHF6BS, G, 3, -8, -11, -8
AEGPCQ, G, 4, -11, -11, -8
GHF6BS, G, 3, -11, -11, -8
8N83SZ, R, 2, -11, -11, -3
QJRTI4, B, 3, inf, -11, -3
3OMLB2, B, 4, -7, -11, -3
QJRTI4, B, 3, -7, -11, -7
3OMLB2, G, 4, -18, -11, -7
QJRTI4, B, 3, -18, -11, -7
8N83SZ, R, 2, -11, -11, -3
SSS3HX, B, 3, inf, -11, -3
3OMLB2, B, 4, -7, -11, -3
SSS3HX, B, 3, -7, -11, -7
3OMLB2, G, 4, -18, -11, -7
SSS3HX, B, 3, -18, -11, -7
8N83SZ, R, 2, -11, -11, -3
SSS3HX, G, 3, inf, -11, -3
3OMLB2, B, 4, 0, -11, -3
SSS3HX, G, 3, 0, -11, -3
3OMLB2, G, 4, -11, -11, -3
SSS3HX, G, 3, -11, -11, -3
8N83SZ, R, 2, -11, -11, -3
U6Z7QK, G, 3, inf, -11, -3
0864EZ, B, 4, 0, -11, -3
U6Z7QK, G, 3, 0, -11, -3
0864EZ, R, 4, -8, -11, -3
U6Z7QK, G, 3, -8, -11, -8
3OMLB2, B, 4, 0, -11, -8
U6Z7QK, G, 3, -8, -11, -8
3OMLB2, G, 4, -11, -11, -8
U6Z7QK, G, 3, -11, -11, -8
8N83SZ, R, 2, -11, -11, -3
U6Z7QK, R, 3, inf, -11, -3
0864EZ, B, 4, -10, -11, -3
U6Z7QK, R, 3, -10, -11, -10
0864EZ, G, 4, -21, -11, -10
U6Z7QK, R, 3, -21, -11, -10
8N83SZ, R, 2, -11, -11, -3
0SE5QB, B, 1, -11, -inf, -11
CY7856, B, 2, -inf, -inf, -11
3OMLB2, G, 3, inf, -inf, -11
0864EZ, B, 4, 8, -inf, -11
3OMLB2, G, 3, 8, -inf, -11
0864EZ, R, 4, 0, -inf, -11
3OMLB2, G, 3, 0, -inf, -11
8N83SZ, B, 4, 8, -inf, -11
3OMLB2, G, 3, 0, -inf, -11
8N83SZ, R, 4, 0, -inf, -11
3OMLB2, G, 3, 0, -inf, -11
8T2R8A, B, 4, 8, -inf, -11
3OMLB2, G, 3, 0, -inf, -11
8T2R8A, R, 4, 0, -inf, -11
3OMLB2, G, 3, 0, -inf, -11
FM9DI5, B, 4, 8, -inf, -11
3OMLB2, G, 3, 0, -inf, -11
FM9DI5, R, 4, 0, -inf, -11
3OMLB2, G, 3, 0, -inf, -11
GHF6BS, B, 4, 8, -inf, -11
3OMLB2, G, 3, 0, -inf, -11
HPV85P, B, 4, 8, -inf, -11
3OMLB2, G, 3, 0, -inf, -11
HPV85P, R, 4, 0, -inf, -11
3OMLB2, G, 3, 0, -inf, -11
QJRTI4, B, 4, 8, -inf, -11
3OMLB2, G, 3, 0, -inf, -11
SSS3HX, B, 4, 8, -inf, -11
3OMLB2, G, 3, 0, -inf, -11
SSS3HX, G, 4, -3, -inf, -11
3OMLB2, G, 3, -3, -inf, -11
T5X7GO, B, 4, 8, -inf, -11
3OMLB2, G, 3, -3, -inf, -11
T5X7GO, R, 4, 0, -inf, -11
3OMLB2, G, 3, -3, -inf, -11
U6Z7QK, G, 4, -3, -inf, -11
3OMLB2, G, 3, -3, -inf, -11
U6Z7QK, R, 4, 0, -inf, -11
3OMLB2, G, 3, -3, -inf, -11
YO8FR3, G, 4, -3, -inf, -11
3OMLB2, G, 3, -3, -inf, -11
YO8FR3, R, 4, 0, -inf, -11
3OMLB2, G, 3, -3, -inf, -11
CY7856, B, 2, -3, -inf, -11
0SE5QB, B, 1, -11, -inf, -11
CY7856, R, 2, -inf, -inf, -11
3OMLB2, B, 3, inf, -inf, -11
0864EZ, G, 4, -18, -inf, -11
3OMLB2, B, 3, -18, -inf, -18
0864EZ, R, 4, -15, -inf, -18
3OMLB2, B, 3, -18, -inf, -18
8N83SZ, R, 4, -15, -inf, -18
3OMLB2, B, 3, -18, -inf, -18
8T2R8A, G, 4, -18, -inf, -18
3OMLB2, B, 3, -18, -inf, -18
8T2R8A, R, 4, -15, -inf, -18
3OMLB2, B, 3, -18, -inf, -18
FM9DI5, B, 4, -7, -inf, -18
3OMLB2, B, 3, -18, -inf, -18
FM9DI5, R, 4, -15, -inf, -18
3OMLB2, B, 3, -18, -inf, -18
GHF6BS, G, 4, -18, -inf, -18
3OMLB2, B, 3, -18, -inf, -18
HPV85P, G, 4, -18, -inf, -18
3OMLB2, B, 3, -18, -inf, -18
HPV85P, R, 4, -15, -inf, -18
3OMLB2, B, 3, -18, -inf, -18
QJRTI4, B, 4, -7, -inf, -18
3OMLB2, B, 3, -18, -inf, -18
SSS3HX, B, 4, -7, -inf, -18
3OMLB2, B, 3, -18, -inf, -18
SSS3HX, G, 4, -18, -inf, -18
3OMLB2, B, 3, -18, -inf, -18
T5X7GO, G, 4, -18, -inf, -18
3OMLB2, B, 3, -18, -inf, -18
T5X7GO, R, 4, -15, -inf, -18
3OMLB2, B, 3, -18, -inf, -18
U6Z7QK, G, 4, -18, -inf, -18
3OMLB2, B, 3, -18, -inf, -18
U6Z7QK, R, 4, -15, -inf, -18
3OMLB2, B, 3, -18, -inf, -18
YO8FR3, B, 4, -7, -inf, -18
3OMLB2, B, 3, -18, -inf, -18
YO8FR3, G, 4, -18, -inf, -18
3OMLB2, B, 3, -18, -inf, -18
CY7856, R, 2, -18, -18, -11
3OMLB2, G, 3, inf, -18, -11
0864EZ, B, 4, 0, -18, -11
3OMLB2, G, 3, 0, -18, -11
0864EZ, R, 4, -8, -18, -11
3OMLB2, G, 3, -8, -18, -11
8N83SZ, B, 4, 0, -18, -11
3OMLB2, G, 3, -8, -18, -11
8N83SZ, R, 4, -8, -18, -11
3OMLB2, G, 3, -8, -18, -11
8T2R8A, B, 4, 0, -18, -11
3OMLB2, G, 3, -8, -18, -11
8T2R8A, R, 4, -8, -18, -11
3OMLB2, G, 3, -8, -18, -11
FM9DI5, B, 4, 0, -18, -11
3OMLB2, G, 3, -8, -18, -11
FM9DI5, R, 4, -8, -18, -11
3OMLB2, G, 3, -8, -18, -11
GHF6BS, B, 4, 0, -18, -11
3OMLB2, G, 3, -8, -18, -11
HPV85P, B, 4, 0, -18, -11
3OMLB2, G, 3, -8, -18, -11
HPV85P, R, 4, -8, -18, -11
3OMLB2, G, 3, -8, -18, -11
QJRTI4, B, 4, 0, -18, -11
3OMLB2, G, 3, -8, -18, -11
SSS3HX, B, 4, 0, -18, -11
3OMLB2, G, 3, -8, -18, -11
SSS3HX, G, 4, -11, -18, -11
3OMLB2, G, 3, -11, -18, -11
T5X7GO, B, 4, 0, -18, -11
3OMLB2, G, 3, -11, -18, -11
T5X7GO, R, 4, -8, -18, -11
3OMLB2, G, 3, -11, -18, -11
U6Z7QK, G, 4, -11, -18, -11
3OMLB2, G, 3, -11, -18, -11
U6Z7QK, R, 4, -8, -18, -11
3OMLB2, G, 3, -11, -18, -11
YO8FR3, B, 4, 0, -18, -11
3OMLB2, G, 3, -11, -18, -11
YO8FR3, G, 4, -11, -18, -11
3OMLB2, G, 3, -11, -18, -11
CY7856, R, 2, -11, -18, -11
0SE5QB, B, 1, -11, -inf, -11
FM9DI5, B, 2, -inf, -inf, -11
8N83SZ, B, 3, inf, -inf, -11
3OMLB2, G, 4, -10, -inf, -11
8N83SZ, B, 3, -10, -inf, -11
3OMLB2, R, 4, -7, -inf, -11
8N83SZ, B, 3, -10, -inf, -11
AEGPCQ, G, 4, -10, -inf, -11
8N83SZ, B, 3, -10, -inf, -11
AEGPCQ, R, 4, -7, -inf, -11
8N83SZ, B, 3, -10, -inf, -11
CY7856, B, 4, 1, -inf, -11
8N83SZ, B, 3, -10, -inf, -11
CY7856, R, 4, -7, -inf, -11
8N83SZ, B, 3, -10, -inf, -11
GHF6BS, B, 4, 1, -inf, -11
8N83SZ, B, 3, -10, -inf, -11
GHF6BS, G, 4, -10, -inf, -11
8N83SZ, B, 3, -10, -inf, -11
OFI5CS, G, 4, -10, -inf, -11
8N83SZ, B, 3, -10, -inf, -11
OFI5CS, R, 4, -7, -inf, -11
8N83SZ, B, 3, -10, -inf, -11
SSS3HX, B, 4, 1, -inf, -11
8N83SZ, B, 3, -10, -inf, -11
SSS3HX, G, 4, -10, -inf, -11
8N83SZ, B, 3, -10, -inf, -11
U6Z7QK, G, 4, -10, -inf, -11
8N83SZ, B, 3, -10, -inf, -11
U6Z7QK, R, 4, -7, -inf, -11
8N83SZ, B, 3, -10, -inf, -11
YO8FR3, G, 4, -10, -inf, -11
8N83SZ, B, 3, -10, -inf, -11
YO8FR3, R, 4, -7, -inf, -11
8N83SZ, B, 3, -10, -inf, -11
YQFELT, G, 4, -10, -inf, -11
8N83SZ, B, 3, -10, -inf, -11
YQFELT, R, 4, -7, -inf, -11
8N83SZ, B, 3, -10, -inf, -11
FM9DI5, B, 2, -10, -inf, -11
0SE5QB, B, 1, -11, -inf, -11
FM9DI5, R, 2, -inf, -inf, -11
8N83SZ, B, 3, inf, -inf, -11
3OMLB2, G, 4, -18, -inf, -11
8N83SZ, B, 3, -18, -inf, -18
3OMLB2, R, 4, -15, -inf, -18
8N83SZ, B, 3, -18, -inf, -18
AEGPCQ, G, 4, -18, -inf, -18
8N83SZ, B, 3, -18, -inf, -18
AEGPCQ, R, 4, -15, -inf, -18
8N83SZ, B, 3, -18, -inf, -18
CY7856, B, 4, -7, -inf, -18
8N83SZ, B, 3, -18, -inf, -18
CY7856, R, 4, -15, -inf, -18
8N83SZ, B, 3, -18, -inf, -18
GHF6BS, B, 4, -7, -inf, -18
8N83SZ, B, 3, -18, -inf, -18
GHF6BS, G, 4, -18, -inf, -18
8N83SZ, B, 3, -18, -inf, -18
OFI5CS, B, 4, -7, -inf, -18
8N83SZ, B, 3, -18, -inf, -18
OFI5CS, G, 4, -18, -inf, -18
8N83SZ, B, 3, -18, -inf, -18
SSS3HX, B, 4, -7, -inf, -18
8N83SZ, B, 3, -18, -inf, -18
SSS3HX, G, 4, -18, -inf, -18
8N83SZ, B, 3, -18, -inf, -18
U6Z7QK, G, 4, -18, -inf, -18
8N83SZ, B, 3, -18, -inf, -18
YO8FR3, B, 4, -7, -inf, -18
8N83SZ, B, 3, -18, -inf, -18
YO8FR3, G, 4, -18, -inf, -18
8N83SZ, B, 3, -18, -inf, -18
YQFELT, B, 4, -7, -inf, -18
8N83SZ, B, 3, -18, -inf, -18
YQFELT, G, 4, -18, -inf, -18
8N83SZ, B, 3, -18, -inf, -18
FM9DI5, R, 2, -18, -18, -11
8N83SZ, R, 3, inf, -18, -11
3OMLB2, B, 4, -10, -18, -11
8N83SZ, R, 3, -10, -18, -11
3OMLB2, G, 4, -21, -18, -11
8N83SZ, R, 3, -21, -18, -11
FM9DI5, R, 2, -18, -18, -11
CY7856, B, 3, inf, -18, -11
3OMLB2, G, 4, -18, -18, -11
CY7856, B, 3, -18, -18, -11
FM9DI5, R, 2, -18, -18, -11
CY7856, R, 3, inf, -18, -11
3OMLB2, B, 4, -10, -18, -11
CY7856, R, 3, -10, -18, -11
3OMLB2, G, 4, -21, -18, -11
CY7856, R, 3, -21, -18, -11
FM9DI5, R, 2, -18, -18, -11
GHF6BS, B, 3, inf, -18, -11
3OMLB2, G, 4, -18, -18, -11
GHF6BS, B, 3, -18, -18, -11
FM9DI5, R, 2, -18, -18, -11
GHF6BS, G, 3, inf, -18, -11
3OMLB2, B, 4, 0, -18, -11
GHF6BS, G, 3, 0, -18, -11
3OMLB2, R, 4, -8, -18, -11
GHF6BS, G, 3, -8, -18, -11
8N83SZ, B, 4, 0, -18, -11
GHF6BS, G, 3, -8, -18, -11
8N83SZ, R, 4, -8, -18, -11
GHF6BS, G, 3, -8, -18, -11
8T2R8A, B, 4, 0, -18, -11
GHF6BS, G, 3, -8, -18, -11
8T2R8A, R, 4, -8, -18, -11
GHF6BS, G, 3, -8, -18, -11
CY7856, B, 4, 0, -18, -11
GHF6BS, G, 3, -8, -18, -11
CY7856, R, 4, -8, -18, -11
GHF6BS, G, 3, -8, -18, -11
OFI5CS, B, 4, 0, -18, -11
GHF6BS, G, 3, -8, -18, -11
OFI5CS, G, 4, -11, -18, -11
GHF6BS, G, 3, -11, -18, -11
QJRTI4, B, 4, 0, -18, -11
GHF6BS, G, 3, -11, -18, -11
SSS3HX, B, 4, 0, -18, -11
GHF6BS, G, 3, -11, -18, -11
SSS3HX, G, 4, -11, -18, -11
GHF6BS, G, 3, -11, -18, -11
YO8FR3, B, 4, 0, -18, -11
GHF6BS, G, 3, -11, -18, -11
YO8FR3, G, 4, -11, -18, -11
GHF6BS, G, 3, -11, -18, -11
YQFELT, B, 4, 0, -18, -11
GHF6BS, G, 3, -11, -18, -11
YQFELT, G, 4, -11, -18, -11
GHF6BS, G, 3, -11, -18, -11
ZVZ2SB, B, 4, 0, -18, -11
GHF6BS, G, 3, -11, -18, -11
ZVZ2SB, R, 4, -8, -18, -11
GHF6BS, G, 3, -11, -18, -11
FM9DI5, R, 2, -11, -18, -11
0SE5QB, B, 1, -11, -inf, -11
GHF6BS, B, 2, -inf, -inf, -11
3OMLB2, G, 3, inf, -inf, -11
0864EZ, B, 4, 8, -inf, -11
3OMLB2, G, 3, 8, -inf, -11
0864EZ, R, 4, 0, -inf, -11
3OMLB2, G, 3, 0, -inf, -11
8N83SZ, B, 4, 8, -inf, -11
3OMLB2, G, 3, 0, -inf, -11
8N83SZ, R, 4, 0, -inf, -11
3OMLB2, G, 3, 0, -inf, -11
8T2R8A, R, 4, 0, -inf, -11
3OMLB2, G, 3, 0, -inf, -11
CY7856, B, 4, 8, -inf, -11
3OMLB2, G, 3, 0, -inf, -11
CY7856, R, 4, 0, -inf, -11
3OMLB2, G, 3, 0, -inf, -11
FM9DI5, B, 4, 8, -inf, -11
3OMLB2, G, 3, 0, -inf, -11
FM9DI5, R, 4, 0, -inf, -11
3OMLB2, G, 3, 0, -inf, -11
HPV85P, B, 4, 8, -inf, -11
3OMLB2, G, 3, 0, -inf, -11
HPV85P, R, 4, 0, -inf, -11
3OMLB2, G, 3, 0, -inf, -11
SSS3HX, B, 4, 8, -inf, -11
3OMLB2, G, 3, 0, -inf, -11
SSS3HX, G, 4, -3, -inf, -11
3OMLB2, G, 3, -3, -inf, -11
T5X7GO, B, 4, 8, -inf, -11
3OMLB2, G, 3, -3, -inf, -11
T5X7GO, R, 4, 0, -inf, -11
3OMLB2, G, 3, -3, -inf, -11
U6Z7QK, G, 4, -3, -inf, -11
3OMLB2, G, 3, -3, -inf, -11
U6Z7QK, R, 4, 0, -inf, -11
3OMLB2, G, 3, -3, -inf, -11
ZVZ2SB, G, 4, -3, -inf, -11
3OMLB2, G, 3, -3, -inf, -11
ZVZ2SB, R, 4, 0, -inf, -11
3OMLB2, G, 3, -3, -inf, -11
GHF6BS, B, 2, -3, -inf, -11
0SE5QB, B, 1, -11, -inf, -11
GHF6BS, G, 2, -inf, -inf, -11
3OMLB2, B, 3, inf, -inf, -11
0864EZ, G, 4, -21, -inf, -11
3OMLB2, B, 3, -21, -inf, -21
0864EZ, R, 4, -18, -inf, -21
3OMLB2, B, 3, -21, -inf, -21
8N83SZ, R, 4, -18, -inf, -21
3OMLB2, B, 3, -21, -inf, -21
8T2R8A, R, 4, -18, -inf, -21
3OMLB2, B, 3, -21, -inf, -21
CY7856, R, 4, -18, -inf, -21
3OMLB2, B, 3, -21, -inf, -21
FM9DI5, B, 4, -10, -inf, -21
3OMLB2, B, 3, -21, -inf, -21
FM9DI5, R, 4, -18, -inf, -21
3OMLB2, B, 3, -21, -inf, -21
HPV85P, G, 4, -21, -inf, -21
3OMLB2, B, 3, -21, -inf, -21
HPV85P, R, 4, -18, -inf, -21
3OMLB2, B, 3, -21, -inf, -21
QJRTI4, B, 4, -10, -inf, -21
3OMLB2, B, 3, -21, -inf, -21
SSS3HX, B, 4, -10, -inf, -21
3OMLB2, B, 3, -21, -inf, -21
SSS3HX, G, 4, -21, -inf, -21
3OMLB2, B, 3, -21, -inf, -21
T5X7GO, G, 4, -21, -inf, -21
3OMLB2, B, 3, -21, -inf, -21
T5X7GO, R, 4, -18, -inf, -21
3OMLB2, B, 3, -21, -inf, -21
U6Z7QK, R, 4, -18, -inf, -21
3OMLB2, B, 3, -21, -inf, -21
ZVZ2SB, B, 4, -10, -inf, -21
3OMLB2, B, 3, -21, -inf, -21
ZVZ2SB, R, 4, -18, -inf, -21
3OMLB2, B, 3, -21, -inf, -21
GHF6BS, G, 2, -21, -21, -11
3OMLB2, R, 3, inf, -21, -11
0864EZ, B, 4, -13, -21, -11
3OMLB2, R, 3, -13, -21, -13
0864EZ, G, 4, -24, -21, -13
3OMLB2, R, 3, -24, -21, -13
GHF6BS, G, 2, -21, -21, -11
8N83SZ, B, 3, inf, -21, -11
3OMLB2, R, 4, -18, -21, -11
8N83SZ, B, 3, -18, -21, -18
8T2R8A, B, 4, -10, -21, -18
8N83SZ, B, 3, -18, -21, -18
8T2R8A, R, 4, -18, -21, -18
8N83SZ, B, 3, -18, -21, -18
AEGPCQ, G, 4, -21, -21, -18
8N83SZ, B, 3, -21, -21, -18
GHF6BS, G, 2, -21, -21, -11
8N83SZ, R, 3, inf, -21, -11
3OMLB2, B, 4, -13, -21, -11
8N83SZ, R, 3, -13, -21, -13
8T2R8A, B, 4, -13, -21, -13
8N83SZ, R, 3, -13, -21, -13
8T2R8A, R, 4, -21, -21, -13
