8QNRTB, B, 3, -12, -inf, -7
V0Z4ZM, B, 2, -12, -12, -7
8QNRTB, O, 3, -10, -12, -7
V0Z4ZM, B, 2, -10, -10, -7
8QNRTB, P, 3, -7, -10, -7
V0Z4ZM, B, 2, -7, -10, -7
8B9JTR, B, 1, -7, -inf, -7
V0Z4ZM, O, 2, -inf, -inf, -7
8QNRTB, B, 3, 1, -inf, -7
V0Z4ZM, O, 2, 1, -inf, -7
8B9JTR, B, 1, -7, -inf, -7
V0Z4ZM, P, 2, -inf, -inf, -7
8QNRTB, B, 3, 2, -inf, -7
V0Z4ZM, P, 2, 2, -inf, -7
8B9JTR, B, 1, -7, -inf, -7
V0Z4ZM, R, 2, -inf, -inf, -7
8QNRTB, B, 3, -8, -inf, -7
V0Z4ZM, R, 2, -8, -8, -7
8QNRTB, O, 3, -6, -8, -7
V0Z4ZM, R, 2, -6, -8, -7
8B9JTR, B, 1, -7, -inf, -7
V0Z4ZM, Y, 2, -inf, -inf, -7
8QNRTB, B, 3, -3, -inf, -7
V0Z4ZM, Y, 2, -3, -inf, -7
8B9JTR, B, 1, -7, -inf, -7
WW1SPY, O, 2, -inf, -inf, -7
6DONJ3, B, 3, 1, -inf, -7
WW1SPY, O, 2, 1, -inf, -7
8B9JTR, B, 1, -7, -inf, -7
WW1SPY, P, 2, -inf, -inf, -7
6DONJ3, B, 3, 2, -inf, -7
WW1SPY, P, 2, 2, -inf, -7
8B9JTR, B, 1, -7, -inf, -7
WW1SPY, R, 2, -inf, -inf, -7
6DONJ3, B, 3, -8, -inf, -7
WW1SPY, R, 2, -8, -8, -7
6DONJ3, G, 3, -10, -8, -7
WW1SPY, R, 2, -8, -8, -7
6DONJ3, O, 3, -6, -8, -7
WW1SPY, R, 2, -6, -8, -7
8B9JTR, B, 1, -7, -inf, -7
WW1SPY, Y, 2, -inf, -inf, -7
6DONJ3, B, 3, -3, -inf, -7
WW1SPY, Y, 2, -3, -inf, -7
8B9JTR, B, 1, -7, -inf, -7
PMS4UP, G, 0, -7, -7, inf
8B9JTR, G, 1, inf, -7, inf
8QNRTB, B, 2, -inf, -7, inf
A33N63, B, 3, -14, -7, inf
8QNRTB, B, 2, -14, -7, inf
A33N63, O, 3, -12, -7, inf
8QNRTB, B, 2, -12, -7, inf
A33N63, P, 3, -9, -7, inf
8QNRTB, B, 2, -9, -7, inf
A33N63, R, 3, -15, -7, inf
8QNRTB, B, 2, -9, -7, inf
A33N63, Y, 3, -12, -7, inf
8QNRTB, B, 2, -9, -7, inf
D9FRAM, G, 3, -16, -7, inf
8QNRTB, B, 2, -9, -7, inf
D9FRAM, O, 3, -12, -7, inf
8QNRTB, B, 2, -9, -7, inf
D9FRAM, P, 3, -9, -7, inf
8QNRTB, B, 2, -9, -7, inf
D9FRAM, Y, 3, -12, -7, inf
8QNRTB, B, 2, -9, -7, inf
EFMTJ6, G, 3, -16, -7, inf
8QNRTB, B, 2, -9, -7, inf
EFMTJ6, O, 3, -12, -7, inf
8QNRTB, B, 2, -9, -7, inf
EFMTJ6, P, 3, -9, -7, inf
8QNRTB, B, 2, -9, -7, inf
EFMTJ6, R, 3, -15, -7, inf
8QNRTB, B, 2, -9, -7, inf
EFMTJ6, Y, 3, -12, -7, inf
8QNRTB, B, 2, -9, -7, inf
J2IRI4, B, 3, -14, -7, inf
8QNRTB, B, 2, -9, -7, inf
J2IRI4, O, 3, -12, -7, inf
8QNRTB, B, 2, -9, -7, inf
J2IRI4, P, 3, -9, -7, inf
8QNRTB, B, 2, -9, -7, inf
J2IRI4, Y, 3, -12, -7, inf
8QNRTB, B, 2, -9, -7, inf
KO4FZ7, B, 3, -14, -7, inf
8QNRTB, B, 2, -9, -7, inf
KO4FZ7, O, 3, -12, -7, inf
8QNRTB, B, 2, -9, -7, inf
KO4FZ7, P, 3, -9, -7, inf
8QNRTB, B, 2, -9, -7, inf
KO4FZ7, R, 3, -15, -7, inf
8QNRTB, B, 2, -9, -7, inf
KO4FZ7, Y, 3, -12, -7, inf
8QNRTB, B, 2, -9, -7, inf
LQWAE9, B, 3, -14, -7, inf
8QNRTB, B, 2, -9, -7, inf
LQWAE9, G, 3, -16, -7, inf
8QNRTB, B, 2, -9, -7, inf
LQWAE9, O, 3, -12, -7, inf
8QNRTB, B, 2, -9, -7, inf
LQWAE9, P, 3, -9, -7, inf
8QNRTB, B, 2, -9, -7, inf
LQWAE9, Y, 3, -12, -7, inf
8QNRTB, B, 2, -9, -7, inf
OWOGO2, B, 3, -14, -7, inf
8QNRTB, B, 2, -9, -7, inf
OWOGO2, G, 3, -16, -7, inf
8QNRTB, B, 2, -9, -7, inf
OWOGO2, O, 3, -12, -7, inf
8QNRTB, B, 2, -9, -7, inf
OWOGO2, P, 3, -9, -7, inf
8QNRTB, B, 2, -9, -7, inf
OWOGO2, Y, 3, -12, -7, inf
8QNRTB, B, 2, -9, -7, inf
PXXI5W, B, 3, -14, -7, inf
8QNRTB, B, 2, -9, -7, inf
PXXI5W, O, 3, -12, -7, inf
8QNRTB, B, 2, -9, -7, inf
PXXI5W, P, 3, -9, -7, inf
8QNRTB, B, 2, -9, -7, inf
PXXI5W, R, 3, -15, -7, inf
8QNRTB, B, 2, -9, -7, inf
PXXI5W, Y, 3, -12, -7, inf
8QNRTB, B, 2, -9, -7, inf
RADBAE, B, 3, -14, -7, inf
8QNRTB, B, 2, -9, -7, inf
RADBAE, O, 3, -12, -7, inf
8QNRTB, B, 2, -9, -7, inf
RADBAE, P, 3, -9, -7, inf
8QNRTB, B, 2, -9, -7, inf
RADBAE, R, 3, -15, -7, inf
8QNRTB, B, 2, -9, -7, inf
RADBAE, Y, 3, -12, -7, inf
8QNRTB, B, 2, -9, -7, inf
UD7RUF, B, 3, -14, -7, inf
8QNRTB, B, 2, -9, -7, inf
UD7RUF, O, 3, -12, -7, inf
8QNRTB, B, 2, -9, -7, inf
UD7RUF, P, 3, -9, -7, inf
8QNRTB, B, 2, -9, -7, inf
UD7RUF, Y, 3, -12, -7, inf
8QNRTB, B, 2, -9, -7, inf
V0Z4ZM, B, 3, -14, -7, inf
8QNRTB, B, 2, -9, -7, inf
V0Z4ZM, O, 3, -12, -7, inf
8QNRTB, B, 2, -9, -7, inf
V0Z4ZM, P, 3, -9, -7, inf
8QNRTB, B, 2, -9, -7, inf
V0Z4ZM, R, 3, -15, -7, inf
8QNRTB, B, 2, -9, -7, inf
V0Z4ZM, Y, 3, -12, -7, inf
8QNRTB, B, 2, -9, -7, inf
WW1SPY, B, 3, -14, -7, inf
8QNRTB, B, 2, -9, -7, inf
WW1SPY, O, 3, -12, -7, inf
8QNRTB, B, 2, -9, -7, inf
WW1SPY, P, 3, -9, -7, inf
8QNRTB, B, 2, -9, -7, inf
WW1SPY, R, 3, -15, -7, inf
8QNRTB, B, 2, -9, -7, inf
WW1SPY, Y, 3, -12, -7, inf
8QNRTB, B, 2, -9, -7, inf
8B9JTR, G, 1, -9, -7, inf
PMS4UP, G, 0, -7, -7, inf
8B9JTR, O, 1, inf, -7, inf
8QNRTB, B, 2, -inf, -7, inf
A33N63, B, 3, -10, -7, inf
8QNRTB, B, 2, -10, -7, inf
A33N63, P, 3, -5, -7, inf
8QNRTB, B, 2, -5, -5, inf
A33N63, R, 3, -11, -5, inf
8QNRTB, B, 2, -5, -5, inf
A33N63, Y, 3, -8, -5, inf
8QNRTB, B, 2, -5, -5, inf
D9FRAM, G, 3, -12, -5, inf
8QNRTB, B, 2, -5, -5, inf
D9FRAM, O, 3, -8, -5, inf
8QNRTB, B, 2, -5, -5, inf
D9FRAM, P, 3, -5, -5, inf
8QNRTB, B, 2, -5, -5, inf
D9FRAM, Y, 3, -8, -5, inf
8QNRTB, B, 2, -5, -5, inf
EFMTJ6, G, 3, -12, -5, inf
8QNRTB, B, 2, -5, -5, inf
EFMTJ6, O, 3, -8, -5, inf
8QNRTB, B, 2, -5, -5, inf
EFMTJ6, P, 3, -5, -5, inf
8QNRTB, B, 2, -5, -5, inf
EFMTJ6, R, 3, -11, -5, inf
8QNRTB, B, 2, -5, -5, inf
EFMTJ6, Y, 3, -8, -5, inf
8QNRTB, B, 2, -5, -5, inf
J2IRI4, B, 3, -10, -5, inf
8QNRTB, B, 2, -5, -5, inf
J2IRI4, O, 3, -8, -5, inf
8QNRTB, B, 2, -5, -5, inf
J2IRI4, P, 3, -5, -5, inf
8QNRTB, B, 2, -5, -5, inf
J2IRI4, Y, 3, -8, -5, inf
8QNRTB, B, 2, -5, -5, inf
KO4FZ7, B, 3, -10, -5, inf
8QNRTB, B, 2, -5, -5, inf
KO4FZ7, O, 3, -8, -5, inf
8QNRTB, B, 2, -5, -5, inf
KO4FZ7, P, 3, -5, -5, inf
8QNRTB, B, 2, -5, -5, inf
KO4FZ7, R, 3, -11, -5, inf
8QNRTB, B, 2, -5, -5, inf
KO4FZ7, Y, 3, -8, -5, inf
8QNRTB, B, 2, -5, -5, inf
LQWAE9, B, 3, -10, -5, inf
8QNRTB, B, 2, -5, -5, inf
LQWAE9, G, 3, -12, -5, inf
8QNRTB, B, 2, -5, -5, inf
LQWAE9, O, 3, -8, -5, inf
8QNRTB, B, 2, -5, -5, inf
LQWAE9, P, 3, -5, -5, inf
8QNRTB, B, 2, -5, -5, inf
LQWAE9, Y, 3, -8, -5, inf
8QNRTB, B, 2, -5, -5, inf
OWOGO2, B, 3, -10, -5, inf
8QNRTB, B, 2, -5, -5, inf
OWOGO2, G, 3, -12, -5, inf
8QNRTB, B, 2, -5, -5, inf
OWOGO2, O, 3, -8, -5, inf
8QNRTB, B, 2, -5, -5, inf
OWOGO2, P, 3, -5, -5, inf
8QNRTB, B, 2, -5, -5, inf
OWOGO2, Y, 3, -8, -5, inf
8QNRTB, B, 2, -5, -5, inf
PXXI5W, B, 3, -10, -5, inf
8QNRTB, B, 2, -5, -5, inf
PXXI5W, G, 3, -12, -5, inf
8QNRTB, B, 2, -5, -5, inf
PXXI5W, P, 3, -5, -5, inf
8QNRTB, B, 2, -5, -5, inf
PXXI5W, R, 3, -11, -5, inf
8QNRTB, B, 2, -5, -5, inf
PXXI5W, Y, 3, -8, -5, inf
8QNRTB, B, 2, -5, -5, inf
RADBAE, B, 3, -10, -5, inf
8QNRTB, B, 2, -5, -5, inf
RADBAE, G, 3, -12, -5, inf
8QNRTB, B, 2, -5, -5, inf
RADBAE, P, 3, -5, -5, inf
8QNRTB, B, 2, -5, -5, inf
RADBAE, R, 3, -11, -5, inf
8QNRTB, B, 2, -5, -5, inf
RADBAE, Y, 3, -8, -5, inf
8QNRTB, B, 2, -5, -5, inf
UD7RUF, B, 3, -10, -5, inf
8QNRTB, B, 2, -5, -5, inf
UD7RUF, O, 3, -8, -5, inf
8QNRTB, B, 2, -5, -5, inf
UD7RUF, P, 3, -5, -5, inf
8QNRTB, B, 2, -5, -5, inf
UD7RUF, Y, 3, -8, -5, inf
8QNRTB, B, 2, -5, -5, inf
V0Z4ZM, B, 3, -10, -5, inf
8QNRTB, B, 2, -5, -5, inf
V0Z4ZM, O, 3, -8, -5, inf
8QNRTB, B, 2, -5, -5, inf
V0Z4ZM, P, 3, -5, -5, inf
8QNRTB, B, 2, -5, -5, inf
V0Z4ZM, R, 3, -11, -5, inf
8QNRTB, B, 2, -5, -5, inf
V0Z4ZM, Y, 3, -8, -5, inf
8QNRTB, B, 2, -5, -5, inf
WW1SPY, B, 3, -10, -5, inf
8QNRTB, B, 2, -5, -5, inf
WW1SPY, P, 3, -5, -5, inf
8QNRTB, B, 2, -5, -5, inf
WW1SPY, R, 3, -11, -5, inf
8QNRTB, B, 2, -5, -5, inf
WW1SPY, Y, 3, -8, -5, inf
8QNRTB, B, 2, -5, -5, inf
8B9JTR, O, 1, -5, -7, -5
8QNRTB, O, 2, -inf, -7, -5
A33N63, B, 3, 3, -7, -5
8QNRTB, O, 2, 3, -7, -5
8B9JTR, O, 1, -5, -7, -5
8QNRTB, P, 2, -inf, -7, -5
A33N63, B, 3, 4, -7, -5
8QNRTB, P, 2, 4, -7, -5
8B9JTR, O, 1, -5, -7, -5
8QNRTB, R, 2, -inf, -7, -5
A33N63, B, 3, -6, -7, -5
8QNRTB, R, 2, -6, -6, -5
A33N63, P, 3, -1, -6, -5
8QNRTB, R, 2, -1, -6, -5
8B9JTR, O, 1, -5, -7, -5
8QNRTB, Y, 2, -inf, -7, -5
A33N63, B, 3, -1, -7, -5
8QNRTB, Y, 2, -1, -7, -5
8B9JTR, O, 1, -5, -7, -5
A33N63, B, 2, -inf, -7, -5
8QNRTB, B, 3, -10, -7, -5
A33N63, B, 2, -10, -7, -5
8QNRTB, O, 3, -8, -7, -5
A33N63, B, 2, -8, -7, -5
8QNRTB, P, 3, -5, -7, -5
A33N63, B, 2, -5, -7, -5
8B9JTR, O, 1, -5, -7, -5
A33N63, P, 2, -inf, -7, -5
8QNRTB, B, 3, 4, -7, -5
A33N63, P, 2, 4, -7, -5
8B9JTR, O, 1, -5, -7, -5
A33N63, R, 2, -inf, -7, -5
8QNRTB, B, 3, -6, -7, -5
A33N63, R, 2, -6, -6, -5
8QNRTB, O, 3, -4, -6, -5
A33N63, R, 2, -4, -6, -5
8B9JTR, O, 1, -5, -7, -5
A33N63, Y, 2, -inf, -7, -5
8QNRTB, B, 3, -1, -7, -5
A33N63, Y, 2, -1, -7, -5
8B9JTR, O, 1, -5, -7, -5
D9FRAM, B, 2, -inf, -7, -5
6DONJ3, G, 3, -12, -7, -5
