DCSY1B, P, 3, -5, -11, -5
0LKP4Q, P, 4, -2, -11, -5
DCSY1B, P, 3, -5, -11, -5
0LKP4Q, R, 4, -11, -11, -5
DCSY1B, P, 3, -11, -11, -5
6AYBFI, B, 2, -11, -11, inf
DCSY1B, Y, 3, inf, -11, inf
0LKP4Q, G, 4, -12, -11, inf
DCSY1B, Y, 3, -12, -11, inf
6AYBFI, B, 2, -11, -11, inf
X05GP1, B, 3, inf, -11, inf
0LKP4Q, G, 4, -6, -11, inf
X05GP1, B, 3, -6, -11, -6
0LKP4Q, O, 4, -1, -11, -6
X05GP1, B, 3, -6, -11, -6
0LKP4Q, P, 4, -3, -11, -6
X05GP1, B, 3, -6, -11, -6
0LKP4Q, R, 4, -12, -11, -6
X05GP1, B, 3, -12, -11, -6
6AYBFI, B, 2, -11, -11, inf
X05GP1, G, 3, inf, -11, inf
0LKP4Q, G, 4, -5, -11, inf
X05GP1, G, 3, -5, -11, -5
0LKP4Q, O, 4, 0, -11, -5
X05GP1, G, 3, -5, -11, -5
0LKP4Q, P, 4, -2, -11, -5
X05GP1, G, 3, -5, -11, -5
0LKP4Q, R, 4, -11, -11, -5
X05GP1, G, 3, -11, -11, -5
6AYBFI, B, 2, -11, -11, inf
X05GP1, O, 3, inf, -11, inf
0LKP4Q, G, 4, -11, -11, inf
X05GP1, O, 3, -11, -11, inf
6AYBFI, B, 2, -11, -11, inf
X05GP1, P, 3, inf, -11, inf
0LKP4Q, G, 4, -5, -11, inf
X05GP1, P, 3, -5, -11, -5
0LKP4Q, O, 4, 0, -11, -5
X05GP1, P, 3, -5, -11, -5
0LKP4Q, P, 4, -2, -11, -5
X05GP1, P, 3, -5, -11, -5
0LKP4Q, R, 4, -11, -11, -5
X05GP1, P, 3, -11, -11, -5
6AYBFI, B, 2, -11, -11, inf
X05GP1, Y, 3, inf, -11, inf
0LKP4Q, G, 4, -12, -11, inf
X05GP1, Y, 3, -12, -11, inf
6AYBFI, B, 2, -11, -11, inf
YJ800Y, B, 3, inf, -11, inf
0LKP4Q, G, 4, -6, -11, inf
YJ800Y, B, 3, -6, -11, -6
0LKP4Q, O, 4, -1, -11, -6
YJ800Y, B, 3, -6, -11, -6
0LKP4Q, P, 4, -3, -11, -6
YJ800Y, B, 3, -6, -11, -6
0LKP4Q, R, 4, -12, -11, -6
YJ800Y, B, 3, -12, -11, -6
6AYBFI, B, 2, -11, -11, inf
YJ800Y, O, 3, inf, -11, inf
0LKP4Q, G, 4, -11, -11, inf
YJ800Y, O, 3, -11, -11, inf
6AYBFI, B, 2, -11, -11, inf
YJ800Y, P, 3, inf, -11, inf
0LKP4Q, G, 4, -5, -11, inf
YJ800Y, P, 3, -5, -11, -5
0LKP4Q, O, 4, 0, -11, -5
YJ800Y, P, 3, -5, -11, -5
0LKP4Q, P, 4, -2, -11, -5
YJ800Y, P, 3, -5, -11, -5
0LKP4Q, R, 4, -11, -11, -5
YJ800Y, P, 3, -11, -11, -5
6AYBFI, B, 2, -11, -11, inf
YJ800Y, R, 3, inf, -11, inf
0LKP4Q, G, 4, -10, -11, inf
YJ800Y, R, 3, -10, -11, -10
0LKP4Q, O, 4, -5, -11, -10
YJ800Y, R, 3, -10, -11, -10
0LKP4Q, P, 4, -7, -11, -10
YJ800Y, R, 3, -10, -11, -10
0LKP4Q, R, 4, -16, -11, -10
YJ800Y, R, 3, -16, -11, -10
6AYBFI, B, 2, -11, -11, inf
YJ800Y, Y, 3, inf, -11, inf
0LKP4Q, G, 4, -12, -11, inf
YJ800Y, Y, 3, -12, -11, inf
6AYBFI, B, 2, -11, -11, inf
0AZUO3, B, 1, -11, -inf, -11
6AYBFI, G, 2, -inf, -inf, -11
0LKP4Q, B, 3, inf, -inf, -11
7TW1VW, O, 4, 1, -inf, -11
0LKP4Q, B, 3, 1, -inf, -11
7TW1VW, P, 4, -1, -inf, -11
0LKP4Q, B, 3, -1, -inf, -11
7TW1VW, R, 4, -10, -inf, -11
0LKP4Q, B, 3, -10, -inf, -11
7TW1VW, Y, 4, -9, -inf, -11
0LKP4Q, B, 3, -10, -inf, -11
8SATAC, O, 4, 1, -inf, -11
0LKP4Q, B, 3, -10, -inf, -11
8SATAC, P, 4, -1, -inf, -11
0LKP4Q, B, 3, -10, -inf, -11
8SATAC, R, 4, -10, -inf, -11
0LKP4Q, B, 3, -10, -inf, -11
8SATAC, Y, 4, -9, -inf, -11
0LKP4Q, B, 3, -10, -inf, -11
ATEU3B, G, 4, -4, -inf, -11
0LKP4Q, B, 3, -10, -inf, -11
ATEU3B, O, 4, 1, -inf, -11
0LKP4Q, B, 3, -10, -inf, -11
ATEU3B, P, 4, -1, -inf, -11
0LKP4Q, B, 3, -10, -inf, -11
ATEU3B, R, 4, -10, -inf, -11
0LKP4Q, B, 3, -10, -inf, -11
ATEU3B, Y, 4, -9, -inf, -11
0LKP4Q, B, 3, -10, -inf, -11
AUENI1, O, 4, 1, -inf, -11
0LKP4Q, B, 3, -10, -inf, -11
AUENI1, P, 4, -1, -inf, -11
0LKP4Q, B, 3, -10, -inf, -11
AUENI1, Y, 4, -9, -inf, -11
0LKP4Q, B, 3, -10, -inf, -11
DCSY1B, B, 4, -6, -inf, -11
0LKP4Q, B, 3, -10, -inf, -11
DCSY1B, O, 4, 1, -inf, -11
0LKP4Q, B, 3, -10, -inf, -11
DCSY1B, P, 4, -1, -inf, -11
0LKP4Q, B, 3, -10, -inf, -11
DCSY1B, Y, 4, -9, -inf, -11
0LKP4Q, B, 3, -10, -inf, -11
KFLUAL, G, 4, -4, -inf, -11
0LKP4Q, B, 3, -10, -inf, -11
KFLUAL, O, 4, 1, -inf, -11
0LKP4Q, B, 3, -10, -inf, -11
KFLUAL, P, 4, -1, -inf, -11
0LKP4Q, B, 3, -10, -inf, -11
KFLUAL, R, 4, -10, -inf, -11
0LKP4Q, B, 3, -10, -inf, -11
KFLUAL, Y, 4, -9, -inf, -11
0LKP4Q, B, 3, -10, -inf, -11
WC0XRN, G, 4, -4, -inf, -11
0LKP4Q, B, 3, -10, -inf, -11
WC0XRN, O, 4, 1, -inf, -11
0LKP4Q, B, 3, -10, -inf, -11
WC0XRN, P, 4, -1, -inf, -11
0LKP4Q, B, 3, -10, -inf, -11
WC0XRN, R, 4, -10, -inf, -11
0LKP4Q, B, 3, -10, -inf, -11
WC0XRN, Y, 4, -9, -inf, -11
0LKP4Q, B, 3, -10, -inf, -11
X05GP1, B, 4, -6, -inf, -11
0LKP4Q, B, 3, -10, -inf, -11
X05GP1, G, 4, -4, -inf, -11
0LKP4Q, B, 3, -10, -inf, -11
X05GP1, O, 4, 1, -inf, -11
0LKP4Q, B, 3, -10, -inf, -11
X05GP1, P, 4, -1, -inf, -11
0LKP4Q, B, 3, -10, -inf, -11
X05GP1, Y, 4, -9, -inf, -11
0LKP4Q, B, 3, -10, -inf, -11
YJ800Y, B, 4, -6, -inf, -11
0LKP4Q, B, 3, -10, -inf, -11
YJ800Y, O, 4, 1, -inf, -11
0LKP4Q, B, 3, -10, -inf, -11
YJ800Y, P, 4, -1, -inf, -11
0LKP4Q, B, 3, -10, -inf, -11
YJ800Y, R, 4, -10, -inf, -11
0LKP4Q, B, 3, -10, -inf, -11
YJ800Y, Y, 4, -9, -inf, -11
0LKP4Q, B, 3, -10, -inf, -11
6AYBFI, G, 2, -10, -inf, -11
0AZUO3, B, 1, -11, -inf, -11
6AYBFI, O, 2, -inf, -inf, -11
0LKP4Q, B, 3, inf, -inf, -11
7TW1VW, O, 4, 6, -inf, -11
0LKP4Q, B, 3, 6, -inf, -11
7TW1VW, P, 4, 4, -inf, -11
0LKP4Q, B, 3, 4, -inf, -11
7TW1VW, R, 4, -5, -inf, -11
0LKP4Q, B, 3, -5, -inf, -11
7TW1VW, Y, 4, -4, -inf, -11
0LKP4Q, B, 3, -5, -inf, -11
8SATAC, O, 4, 6, -inf, -11
0LKP4Q, B, 3, -5, -inf, -11
8SATAC, P, 4, 4, -inf, -11
0LKP4Q, B, 3, -5, -inf, -11
8SATAC, R, 4, -5, -inf, -11
0LKP4Q, B, 3, -5, -inf, -11
8SATAC, Y, 4, -4, -inf, -11
0LKP4Q, B, 3, -5, -inf, -11
ATEU3B, G, 4, 1, -inf, -11
0LKP4Q, B, 3, -5, -inf, -11
ATEU3B, O, 4, 6, -inf, -11
0LKP4Q, B, 3, -5, -inf, -11
ATEU3B, P, 4, 4, -inf, -11
0LKP4Q, B, 3, -5, -inf, -11
ATEU3B, R, 4, -5, -inf, -11
0LKP4Q, B, 3, -5, -inf, -11
ATEU3B, Y, 4, -4, -inf, -11
0LKP4Q, B, 3, -5, -inf, -11
AUENI1, O, 4, 6, -inf, -11
0LKP4Q, B, 3, -5, -inf, -11
AUENI1, P, 4, 4, -inf, -11
0LKP4Q, B, 3, -5, -inf, -11
AUENI1, Y, 4, -4, -inf, -11
0LKP4Q, B, 3, -5, -inf, -11
DCSY1B, B, 4, -1, -inf, -11
0LKP4Q, B, 3, -5, -inf, -11
DCSY1B, O, 4, 6, -inf, -11
0LKP4Q, B, 3, -5, -inf, -11
DCSY1B, P, 4, 4, -inf, -11
0LKP4Q, B, 3, -5, -inf, -11
DCSY1B, Y, 4, -4, -inf, -11
0LKP4Q, B, 3, -5, -inf, -11
KFLUAL, G, 4, 1, -inf, -11
0LKP4Q, B, 3, -5, -inf, -11
KFLUAL, O, 4, 6, -inf, -11
0LKP4Q, B, 3, -5, -inf, -11
KFLUAL, P, 4, 4, -inf, -11
0LKP4Q, B, 3, -5, -inf, -11
KFLUAL, R, 4, -5, -inf, -11
0LKP4Q, B, 3, -5, -inf, -11
KFLUAL, Y, 4, -4, -inf, -11
0LKP4Q, B, 3, -5, -inf, -11
WC0XRN, G, 4, 1, -inf, -11
0LKP4Q, B, 3, -5, -inf, -11
WC0XRN, O, 4, 6, -inf, -11
0LKP4Q, B, 3, -5, -inf, -11
WC0XRN, P, 4, 4, -inf, -11
0LKP4Q, B, 3, -5, -inf, -11
WC0XRN, R, 4, -5, -inf, -11
0LKP4Q, B, 3, -5, -inf, -11
WC0XRN, Y, 4, -4, -inf, -11
0LKP4Q, B, 3, -5, -inf, -11
X05GP1, B, 4, -1, -inf, -11
0LKP4Q, B, 3, -5, -inf, -11
X05GP1, G, 4, 1, -inf, -11
0LKP4Q, B, 3, -5, -inf, -11
X05GP1, O, 4, 6, -inf, -11
0LKP4Q, B, 3, -5, -inf, -11
X05GP1, P, 4, 4, -inf, -11
0LKP4Q, B, 3, -5, -inf, -11
X05GP1, Y, 4, -4, -inf, -11
0LKP4Q, B, 3, -5, -inf, -11
YJ800Y, B, 4, -1, -inf, -11
0LKP4Q, B, 3, -5, -inf, -11
YJ800Y, O, 4, 6, -inf, -11
0LKP4Q, B, 3, -5, -inf, -11
YJ800Y, P, 4, 4, -inf, -11
0LKP4Q, B, 3, -5, -inf, -11
YJ800Y, R, 4, -5, -inf, -11
0LKP4Q, B, 3, -5, -inf, -11
YJ800Y, Y, 4, -4, -inf, -11
0LKP4Q, B, 3, -5, -inf, -11
6AYBFI, O, 2, -5, -inf, -11
0AZUO3, B, 1, -11, -inf, -11
6AYBFI, P, 2, -inf, -inf, -11
0LKP4Q, B, 3, inf, -inf, -11
7TW1VW, O, 4, 4, -inf, -11
0LKP4Q, B, 3, 4, -inf, -11
7TW1VW, P, 4, 2, -inf, -11
0LKP4Q, B, 3, 2, -inf, -11
7TW1VW, R, 4, -7, -inf, -11
0LKP4Q, B, 3, -7, -inf, -11
7TW1VW, Y, 4, -6, -inf, -11
0LKP4Q, B, 3, -7, -inf, -11
8SATAC, O, 4, 4, -inf, -11
0LKP4Q, B, 3, -7, -inf, -11
8SATAC, P, 4, 2, -inf, -11
0LKP4Q, B, 3, -7, -inf, -11
8SATAC, R, 4, -7, -inf, -11
0LKP4Q, B, 3, -7, -inf, -11
8SATAC, Y, 4, -6, -inf, -11
0LKP4Q, B, 3, -7, -inf, -11
ATEU3B, G, 4, -1, -inf, -11
0LKP4Q, B, 3, -7, -inf, -11
ATEU3B, O, 4, 4, -inf, -11
0LKP4Q, B, 3, -7, -inf, -11
ATEU3B, P, 4, 2, -inf, -11
0LKP4Q, B, 3, -7, -inf, -11
ATEU3B, R, 4, -7, -inf, -11
0LKP4Q, B, 3, -7, -inf, -11
ATEU3B, Y, 4, -6, -inf, -11
0LKP4Q, B, 3, -7, -inf, -11
AUENI1, O, 4, 4, -inf, -11
0LKP4Q, B, 3, -7, -inf, -11
AUENI1, P, 4, 2, -inf, -11
0LKP4Q, B, 3, -7, -inf, -11
AUENI1, Y, 4, -6, -inf, -11
0LKP4Q, B, 3, -7, -inf, -11
DCSY1B, B, 4, -3, -inf, -11
0LKP4Q, B, 3, -7, -inf, -11
DCSY1B, O, 4, 4, -inf, -11
0LKP4Q, B, 3, -7, -inf, -11
DCSY1B, P, 4, 2, -inf, -11
0LKP4Q, B, 3, -7, -inf, -11
DCSY1B, Y, 4, -6, -inf, -11
0LKP4Q, B, 3, -7, -inf, -11
KFLUAL, G, 4, -1, -inf, -11
0LKP4Q, B, 3, -7, -inf, -11
KFLUAL, O, 4, 4, -inf, -11
0LKP4Q, B, 3, -7, -inf, -11
KFLUAL, P, 4, 2, -inf, -11
0LKP4Q, B, 3, -7, -inf, -11
KFLUAL, R, 4, -7, -inf, -11
0LKP4Q, B, 3, -7, -inf, -11
KFLUAL, Y, 4, -6, -inf, -11
0LKP4Q, B, 3, -7, -inf, -11
WC0XRN, G, 4, -1, -inf, -11
0LKP4Q, B, 3, -7, -inf, -11
WC0XRN, O, 4, 4, -inf, -11
0LKP4Q, B, 3, -7, -inf, -11
WC0XRN, P, 4, 2, -inf, -11
0LKP4Q, B, 3, -7, -inf, -11
WC0XRN, R, 4, -7, -inf, -11
0LKP4Q, B, 3, -7, -inf, -11
WC0XRN, Y, 4, -6, -inf, -11
0LKP4Q, B, 3, -7, -inf, -11
X05GP1, B, 4, -3, -inf, -11
0LKP4Q, B, 3, -7, -inf, -11
X05GP1, G, 4, -1, -inf, -11
0LKP4Q, B, 3, -7, -inf, -11
X05GP1, O, 4, 4, -inf, -11
0LKP4Q, B, 3, -7, -inf, -11
X05GP1, P, 4, 2, -inf, -11
0LKP4Q, B, 3, -7, -inf, -11
X05GP1, Y, 4, -6, -inf, -11
0LKP4Q, B, 3, -7, -inf, -11
YJ800Y, B, 4, -3, -inf, -11
0LKP4Q, B, 3, -7, -inf, -11
YJ800Y, O, 4, 4, -inf, -11
0LKP4Q, B, 3, -7, -inf, -11
YJ800Y, P, 4, 2, -inf, -11
0LKP4Q, B, 3, -7, -inf, -11
YJ800Y, R, 4, -7, -inf, -11
0LKP4Q, B, 3, -7, -inf, -11
YJ800Y, Y, 4, -6, -inf, -11
0LKP4Q, B, 3, -7, -inf, -11
6AYBFI, P, 2, -7, -inf, -11
0AZUO3, B, 1, -11, -inf, -11
6AYBFI, Y, 2, -inf, -inf, -11
0LKP4Q, B, 3, inf, -inf, -11
7TW1VW, O, 4, -4, -inf, -11
0LKP4Q, B, 3, -4, -inf, -11
7TW1VW, P, 4, -6, -inf, -11
0LKP4Q, B, 3, -6, -inf, -11
7TW1VW, R, 4, -15, -inf, -11
0LKP4Q, B, 3, -15, -inf, -15
7TW1VW, Y, 4, -14, -inf, -15
0LKP4Q, B, 3, -15, -inf, -15
8SATAC, O, 4, -4, -inf, -15
0LKP4Q, B, 3, -15, -inf, -15
8SATAC, P, 4, -6, -inf, -15
0LKP4Q, B, 3, -15, -inf, -15
8SATAC, R, 4, -15, -inf, -15
0LKP4Q, B, 3, -15, -inf, -15
8SATAC, Y, 4, -14, -inf, -15
0LKP4Q, B, 3, -15, -inf, -15
ATEU3B, G, 4, -9, -inf, -15
0LKP4Q, B, 3, -15, -inf, -15
ATEU3B, O, 4, -4, -inf, -15
0LKP4Q, B, 3, -15, -inf, -15
ATEU3B, P, 4, -6, -inf, -15
0LKP4Q, B, 3, -15, -inf, -15
ATEU3B, R, 4, -15, -inf, -15
0LKP4Q, B, 3, -15, -inf, -15
ATEU3B, Y, 4, -14, -inf, -15
0LKP4Q, B, 3, -15, -inf, -15
AUENI1, O, 4, -4, -inf, -15
0LKP4Q, B, 3, -15, -inf, -15
AUENI1, P, 4, -6, -inf, -15
0LKP4Q, B, 3, -15, -inf, -15
AUENI1, Y, 4, -14, -inf, -15
0LKP4Q, B, 3, -15, -inf, -15
DCSY1B, B, 4, -11, -inf, -15
0LKP4Q, B, 3, -15, -inf, -15
DCSY1B, O, 4, -4, -inf, -15
0LKP4Q, B, 3, -15, -inf, -15
DCSY1B, P, 4, -6, -inf, -15
0LKP4Q, B, 3, -15, -inf, -15
DCSY1B, Y, 4, -14, -inf, -15
0LKP4Q, B, 3, -15, -inf, -15
KFLUAL, G, 4, -9, -inf, -15
0LKP4Q, B, 3, -15, -inf, -15
KFLUAL, O, 4, -4, -inf, -15
0LKP4Q, B, 3, -15, -inf, -15
KFLUAL, P, 4, -6, -inf, -15
0LKP4Q, B, 3, -15, -inf, -15
KFLUAL, R, 4, -15, -inf, -15
0LKP4Q, B, 3, -15, -inf, -15
KFLUAL, Y, 4, -14, -inf, -15
0LKP4Q, B, 3, -15, -inf, -15
WC0XRN, G, 4, -9, -inf, -15
0LKP4Q, B, 3, -15, -inf, -15
WC0XRN, O, 4, -4, -inf, -15
0LKP4Q, B, 3, -15, -inf, -15
WC0XRN, P, 4, -6, -inf, -15
0LKP4Q, B, 3, -15, -inf, -15
WC0XRN, R, 4, -15, -inf, -15
0LKP4Q, B, 3, -15, -inf, -15
WC0XRN, Y, 4, -14, -inf, -15
0LKP4Q, B, 3, -15, -inf, -15
X05GP1, B, 4, -11, -inf, -15
0LKP4Q, B, 3, -15, -inf, -15
X05GP1, G, 4, -9, -inf, -15
0LKP4Q, B, 3, -15, -inf, -15
X05GP1, O, 4, -4, -inf, -15
0LKP4Q, B, 3, -15, -inf, -15
X05GP1, P, 4, -6, -inf, -15
0LKP4Q, B, 3, -15, -inf, -15
X05GP1, Y, 4, -14, -inf, -15
0LKP4Q, B, 3, -15, -inf, -15
YJ800Y, B, 4, -11, -inf, -15
