CCQW0I, G, 2, -inf, -inf, 12
8319G6, B, 3, 14, -inf, 12
CCQW0I, G, 2, 14, -inf, 12
3GT18W, B, 1, 12, -inf, 12
CCQW0I, O, 2, -inf, -inf, 12
8319G6, B, 3, 12, -inf, 12
CCQW0I, O, 2, 12, -inf, 12
3GT18W, B, 1, 12, -inf, 12
CCQW0I, P, 2, -inf, -inf, 12
8319G6, B, 3, 18, -inf, 12
CCQW0I, P, 2, 18, -inf, 12
3GT18W, B, 1, 12, -inf, 12
CCQW0I, Y, 2, -inf, -inf, 12
8319G6, B, 3, 14, -inf, 12
CCQW0I, Y, 2, 14, -inf, 12
3GT18W, B, 1, 12, -inf, 12
F54Q4D, G, 2, -inf, -inf, 12
8319G6, B, 3, 14, -inf, 12
F54Q4D, G, 2, 14, -inf, 12
3GT18W, B, 1, 12, -inf, 12
F54Q4D, O, 2, -inf, -inf, 12
8319G6, B, 3, 12, -inf, 12
F54Q4D, O, 2, 12, -inf, 12
3GT18W, B, 1, 12, -inf, 12
F54Q4D, P, 2, -inf, -inf, 12
8319G6, B, 3, 18, -inf, 12
F54Q4D, P, 2, 18, -inf, 12
3GT18W, B, 1, 12, -inf, 12
F54Q4D, R, 2, -inf, -inf, 12
8319G6, B, 3, 16, -inf, 12
F54Q4D, R, 2, 16, -inf, 12
3GT18W, B, 1, 12, -inf, 12
F54Q4D, Y, 2, -inf, -inf, 12
8319G6, B, 3, 14, -inf, 12
F54Q4D, Y, 2, 14, -inf, 12
3GT18W, B, 1, 12, -inf, 12
LCYPA8, O, 2, -inf, -inf, 12
8319G6, B, 3, 12, -inf, 12
LCYPA8, O, 2, 12, -inf, 12
3GT18W, B, 1, 12, -inf, 12
LCYPA8, P, 2, -inf, -inf, 12
8319G6, B, 3, 18, -inf, 12
LCYPA8, P, 2, 18, -inf, 12
3GT18W, B, 1, 12, -inf, 12
LCYPA8, R, 2, -inf, -inf, 12
8319G6, B, 3, 16, -inf, 12
LCYPA8, R, 2, 16, -inf, 12
3GT18W, B, 1, 12, -inf, 12
LCYPA8, Y, 2, -inf, -inf, 12
8319G6, B, 3, 14, -inf, 12
LCYPA8, Y, 2, 14, -inf, 12
3GT18W, B, 1, 12, -inf, 12
RWBX39, G, 2, -inf, -inf, 12
8319G6, B, 3, 14, -inf, 12
RWBX39, G, 2, 14, -inf, 12
3GT18W, B, 1, 12, -inf, 12
RWBX39, O, 2, -inf, -inf, 12
8319G6, B, 3, 12, -inf, 12
RWBX39, O, 2, 12, -inf, 12
3GT18W, B, 1, 12, -inf, 12
RWBX39, P, 2, -inf, -inf, 12
8319G6, B, 3, 18, -inf, 12
RWBX39, P, 2, 18, -inf, 12
3GT18W, B, 1, 12, -inf, 12
RWBX39, R, 2, -inf, -inf, 12
8319G6, B, 3, 16, -inf, 12
RWBX39, R, 2, 16, -inf, 12
3GT18W, B, 1, 12, -inf, 12
RWBX39, Y, 2, -inf, -inf, 12
8319G6, B, 3, 14, -inf, 12
RWBX39, Y, 2, 14, -inf, 12
3GT18W, B, 1, 12, -inf, 12
UZK9V2, B, 2, -inf, -inf, 12
8319G6, O, 3, 15, -inf, 12
UZK9V2, B, 2, 15, -inf, 12
3GT18W, B, 1, 12, -inf, 12
UZK9V2, O, 2, -inf, -inf, 12
8319G6, B, 3, 12, -inf, 12
UZK9V2, O, 2, 12, -inf, 12
3GT18W, B, 1, 12, -inf, 12
UZK9V2, P, 2, -inf, -inf, 12
8319G6, B, 3, 18, -inf, 12
UZK9V2, P, 2, 18, -inf, 12
3GT18W, B, 1, 12, -inf, 12
UZK9V2, R, 2, -inf, -inf, 12
8319G6, B, 3, 16, -inf, 12
UZK9V2, R, 2, 16, -inf, 12
3GT18W, B, 1, 12, -inf, 12
UZK9V2, Y, 2, -inf, -inf, 12
8319G6, B, 3, 14, -inf, 12
UZK9V2, Y, 2, 14, -inf, 12
3GT18W, B, 1, 12, -inf, 12
YY1DHR, B, 2, -inf, -inf, 12
8319G6, B, 3, 17, -inf, 12
YY1DHR, B, 2, 17, -inf, 12
3GT18W, B, 1, 12, -inf, 12
YY1DHR, G, 2, -inf, -inf, 12
8319G6, B, 3, 14, -inf, 12
YY1DHR, G, 2, 14, -inf, 12
3GT18W, B, 1, 12, -inf, 12
YY1DHR, O, 2, -inf, -inf, 12
8319G6, B, 3, 12, -inf, 12
YY1DHR, O, 2, 12, -inf, 12
3GT18W, B, 1, 12, -inf, 12
YY1DHR, P, 2, -inf, -inf, 12
8319G6, B, 3, 18, -inf, 12
YY1DHR, P, 2, 18, -inf, 12
3GT18W, B, 1, 12, -inf, 12
YY1DHR, Y, 2, -inf, -inf, 12
8319G6, B, 3, 14, -inf, 12
YY1DHR, Y, 2, 14, -inf, 12
3GT18W, B, 1, 12, -inf, 12
ZXTUQX, O, 2, -inf, -inf, 12
5WQ2PO, B, 3, 12, -inf, 12
ZXTUQX, O, 2, 12, -inf, 12
3GT18W, B, 1, 12, -inf, 12
ZXTUQX, P, 2, -inf, -inf, 12
5WQ2PO, B, 3, 18, -inf, 12
ZXTUQX, P, 2, 18, -inf, 12
3GT18W, B, 1, 12, -inf, 12
ZXTUQX, R, 2, -inf, -inf, 12
5WQ2PO, B, 3, 16, -inf, 12
ZXTUQX, R, 2, 16, -inf, 12
3GT18W, B, 1, 12, -inf, 12
ZXTUQX, Y, 2, -inf, -inf, 12
5WQ2PO, B, 3, 14, -inf, 12
ZXTUQX, Y, 2, 14, -inf, 12
3GT18W, B, 1, 12, -inf, 12
P8DTT2, G, 0, 12, 12, inf
3GT18W, O, 1, inf, 12, inf
8319G6, B, 2, -inf, 12, inf
5WQ2PO, G, 3, 2, 12, inf
8319G6, B, 2, 2, 12, inf
5WQ2PO, O, 3, 13, 12, inf
8319G6, B, 2, 13, 13, inf
5WQ2PO, P, 3, 3, 13, inf
8319G6, B, 2, 13, 13, inf
5WQ2PO, R, 3, 8, 13, inf
8319G6, B, 2, 13, 13, inf
5WQ2PO, Y, 3, 11, 13, inf
8319G6, B, 2, 13, 13, inf
BFVFH6, B, 3, 15, 13, inf
8319G6, B, 2, 15, 15, inf
BFVFH6, O, 3, 13, 15, inf
8319G6, B, 2, 15, 15, inf
BFVFH6, P, 3, 3, 15, inf
8319G6, B, 2, 15, 15, inf
BFVFH6, R, 3, 8, 15, inf
8319G6, B, 2, 15, 15, inf
BFVFH6, Y, 3, 11, 15, inf
8319G6, B, 2, 15, 15, inf
CCQW0I, G, 3, 2, 15, inf
8319G6, B, 2, 15, 15, inf
CCQW0I, O, 3, 13, 15, inf
8319G6, B, 2, 15, 15, inf
CCQW0I, P, 3, 3, 15, inf
8319G6, B, 2, 15, 15, inf
CCQW0I, Y, 3, 11, 15, inf
8319G6, B, 2, 15, 15, inf
F54Q4D, B, 3, 15, 15, inf
8319G6, B, 2, 15, 15, inf
F54Q4D, G, 3, 2, 15, inf
8319G6, B, 2, 15, 15, inf
F54Q4D, P, 3, 3, 15, inf
8319G6, B, 2, 15, 15, inf
F54Q4D, R, 3, 8, 15, inf
8319G6, B, 2, 15, 15, inf
F54Q4D, Y, 3, 11, 15, inf
8319G6, B, 2, 15, 15, inf
LCYPA8, B, 3, 15, 15, inf
8319G6, B, 2, 15, 15, inf
LCYPA8, P, 3, 3, 15, inf
8319G6, B, 2, 15, 15, inf
LCYPA8, R, 3, 8, 15, inf
8319G6, B, 2, 15, 15, inf
LCYPA8, Y, 3, 11, 15, inf
8319G6, B, 2, 15, 15, inf
RWBX39, G, 3, 2, 15, inf
8319G6, B, 2, 15, 15, inf
RWBX39, P, 3, 3, 15, inf
8319G6, B, 2, 15, 15, inf
RWBX39, R, 3, 8, 15, inf
8319G6, B, 2, 15, 15, inf
RWBX39, Y, 3, 11, 15, inf
8319G6, B, 2, 15, 15, inf
TE2SM9, G, 3, 2, 15, inf
8319G6, B, 2, 15, 15, inf
TE2SM9, O, 3, 13, 15, inf
8319G6, B, 2, 15, 15, inf
TE2SM9, P, 3, 3, 15, inf
8319G6, B, 2, 15, 15, inf
TE2SM9, R, 3, 8, 15, inf
8319G6, B, 2, 15, 15, inf
TE2SM9, Y, 3, 11, 15, inf
8319G6, B, 2, 15, 15, inf
UZK9V2, O, 3, 13, 15, inf
8319G6, B, 2, 15, 15, inf
UZK9V2, P, 3, 3, 15, inf
8319G6, B, 2, 15, 15, inf
UZK9V2, R, 3, 8, 15, inf
8319G6, B, 2, 15, 15, inf
UZK9V2, Y, 3, 11, 15, inf
8319G6, B, 2, 15, 15, inf
YY1DHR, B, 3, 15, 15, inf
8319G6, B, 2, 15, 15, inf
YY1DHR, G, 3, 2, 15, inf
8319G6, B, 2, 15, 15, inf
YY1DHR, O, 3, 13, 15, inf
8319G6, B, 2, 15, 15, inf
YY1DHR, P, 3, 3, 15, inf
8319G6, B, 2, 15, 15, inf
YY1DHR, Y, 3, 11, 15, inf
8319G6, B, 2, 15, 15, inf
ZXTUQX, B, 3, 15, 15, inf
8319G6, B, 2, 15, 15, inf
ZXTUQX, P, 3, 3, 15, inf
8319G6, B, 2, 15, 15, inf
ZXTUQX, R, 3, 8, 15, inf
8319G6, B, 2, 15, 15, inf
ZXTUQX, Y, 3, 11, 15, inf
8319G6, B, 2, 15, 15, inf
3GT18W, O, 1, 15, 12, 15
8319G6, O, 2, -inf, 12, 15
5WQ2PO, B, 3, 10, 12, 15
8319G6, O, 2, 10, 12, 15
5WQ2PO, G, 3, -3, 12, 15
8319G6, O, 2, 10, 12, 15
5WQ2PO, P, 3, -2, 12, 15
8319G6, O, 2, 10, 12, 15
5WQ2PO, R, 3, 3, 12, 15
8319G6, O, 2, 10, 12, 15
5WQ2PO, Y, 3, 6, 12, 15
8319G6, O, 2, 10, 12, 15
BFVFH6, B, 3, 10, 12, 15
8319G6, O, 2, 10, 12, 15
BFVFH6, O, 3, 8, 12, 15
8319G6, O, 2, 10, 12, 15
BFVFH6, P, 3, -2, 12, 15
8319G6, O, 2, 10, 12, 15
BFVFH6, R, 3, 3, 12, 15
8319G6, O, 2, 10, 12, 15
BFVFH6, Y, 3, 6, 12, 15
8319G6, O, 2, 10, 12, 15
CCQW0I, B, 3, 10, 12, 15
8319G6, O, 2, 10, 12, 15
CCQW0I, G, 3, -3, 12, 15
8319G6, O, 2, 10, 12, 15
CCQW0I, P, 3, -2, 12, 15
8319G6, O, 2, 10, 12, 15
CCQW0I, Y, 3, 6, 12, 15
8319G6, O, 2, 10, 12, 15
F54Q4D, B, 3, 10, 12, 15
8319G6, O, 2, 10, 12, 15
F54Q4D, G, 3, -3, 12, 15
8319G6, O, 2, 10, 12, 15
F54Q4D, P, 3, -2, 12, 15
8319G6, O, 2, 10, 12, 15
F54Q4D, R, 3, 3, 12, 15
8319G6, O, 2, 10, 12, 15
F54Q4D, Y, 3, 6, 12, 15
8319G6, O, 2, 10, 12, 15
LCYPA8, B, 3, 10, 12, 15
8319G6, O, 2, 10, 12, 15
LCYPA8, P, 3, -2, 12, 15
8319G6, O, 2, 10, 12, 15
LCYPA8, R, 3, 3, 12, 15
8319G6, O, 2, 10, 12, 15
LCYPA8, Y, 3, 6, 12, 15
8319G6, O, 2, 10, 12, 15
RWBX39, B, 3, 10, 12, 15
8319G6, O, 2, 10, 12, 15
RWBX39, G, 3, -3, 12, 15
8319G6, O, 2, 10, 12, 15
RWBX39, P, 3, -2, 12, 15
8319G6, O, 2, 10, 12, 15
RWBX39, R, 3, 3, 12, 15
8319G6, O, 2, 10, 12, 15
RWBX39, Y, 3, 6, 12, 15
8319G6, O, 2, 10, 12, 15
TE2SM9, B, 3, 10, 12, 15
8319G6, O, 2, 10, 12, 15
TE2SM9, G, 3, -3, 12, 15
8319G6, O, 2, 10, 12, 15
TE2SM9, P, 3, -2, 12, 15
8319G6, O, 2, 10, 12, 15
TE2SM9, R, 3, 3, 12, 15
8319G6, O, 2, 10, 12, 15
TE2SM9, Y, 3, 6, 12, 15
8319G6, O, 2, 10, 12, 15
UZK9V2, B, 3, 10, 12, 15
8319G6, O, 2, 10, 12, 15
UZK9V2, P, 3, -2, 12, 15
8319G6, O, 2, 10, 12, 15
UZK9V2, R, 3, 3, 12, 15
8319G6, O, 2, 10, 12, 15
UZK9V2, Y, 3, 6, 12, 15
8319G6, O, 2, 10, 12, 15
YY1DHR, B, 3, 10, 12, 15
8319G6, O, 2, 10, 12, 15
YY1DHR, G, 3, -3, 12, 15
8319G6, O, 2, 10, 12, 15
YY1DHR, O, 3, 8, 12, 15
8319G6, O, 2, 10, 12, 15
YY1DHR, P, 3, -2, 12, 15
8319G6, O, 2, 10, 12, 15
YY1DHR, Y, 3, 6, 12, 15
8319G6, O, 2, 10, 12, 15
ZXTUQX, B, 3, 10, 12, 15
8319G6, O, 2, 10, 12, 15
ZXTUQX, P, 3, -2, 12, 15
8319G6, O, 2, 10, 12, 15
ZXTUQX, R, 3, 3, 12, 15
8319G6, O, 2, 10, 12, 15
ZXTUQX, Y, 3, 6, 12, 15
8319G6, O, 2, 10, 12, 15
3GT18W, O, 1, 10, 12, 15
P8DTT2, G, 0, 12, 12, inf
3GT18W, P, 1, inf, 12, inf
8319G6, B, 2, -inf, 12, inf
5WQ2PO, G, 3, -8, 12, inf
8319G6, B, 2, -8, 12, inf
5WQ2PO, O, 3, 3, 12, inf
8319G6, B, 2, 3, 12, inf
5WQ2PO, P, 3, -7, 12, inf
8319G6, B, 2, 3, 12, inf
5WQ2PO, R, 3, -2, 12, inf
8319G6, B, 2, 3, 12, inf
5WQ2PO, Y, 3, 1, 12, inf
8319G6, B, 2, 3, 12, inf
BFVFH6, B, 3, 5, 12, inf
8319G6, B, 2, 5, 12, inf
BFVFH6, O, 3, 3, 12, inf
8319G6, B, 2, 5, 12, inf
BFVFH6, P, 3, -7, 12, inf
8319G6, B, 2, 5, 12, inf
BFVFH6, R, 3, -2, 12, inf
8319G6, B, 2, 5, 12, inf
BFVFH6, Y, 3, 1, 12, inf
8319G6, B, 2, 5, 12, inf
CCQW0I, G, 3, -8, 12, inf
8319G6, B, 2, 5, 12, inf
CCQW0I, O, 3, 3, 12, inf
8319G6, B, 2, 5, 12, inf
CCQW0I, P, 3, -7, 12, inf
8319G6, B, 2, 5, 12, inf
CCQW0I, Y, 3, 1, 12, inf
8319G6, B, 2, 5, 12, inf
F54Q4D, B, 3, 5, 12, inf
8319G6, B, 2, 5, 12, inf
F54Q4D, G, 3, -8, 12, inf
8319G6, B, 2, 5, 12, inf
F54Q4D, O, 3, 3, 12, inf
8319G6, B, 2, 5, 12, inf
F54Q4D, R, 3, -2, 12, inf
8319G6, B, 2, 5, 12, inf
F54Q4D, Y, 3, 1, 12, inf
8319G6, B, 2, 5, 12, inf
LCYPA8, B, 3, 5, 12, inf
8319G6, B, 2, 5, 12, inf
LCYPA8, O, 3, 3, 12, inf
8319G6, B, 2, 5, 12, inf
LCYPA8, R, 3, -2, 12, inf
8319G6, B, 2, 5, 12, inf
LCYPA8, Y, 3, 1, 12, inf
8319G6, B, 2, 5, 12, inf
RWBX39, G, 3, -8, 12, inf
8319G6, B, 2, 5, 12, inf
RWBX39, O, 3, 3, 12, inf
8319G6, B, 2, 5, 12, inf
RWBX39, R, 3, -2, 12, inf
8319G6, B, 2, 5, 12, inf
RWBX39, Y, 3, 1, 12, inf
8319G6, B, 2, 5, 12, inf
TE2SM9, G, 3, -8, 12, inf
8319G6, B, 2, 5, 12, inf
TE2SM9, O, 3, 3, 12, inf
8319G6, B, 2, 5, 12, inf
TE2SM9, P, 3, -7, 12, inf
8319G6, B, 2, 5, 12, inf
TE2SM9, R, 3, -2, 12, inf
8319G6, B, 2, 5, 12, inf
TE2SM9, Y, 3, 1, 12, inf
8319G6, B, 2, 5, 12, inf
UZK9V2, O, 3, 3, 12, inf
8319G6, B, 2, 5, 12, inf
UZK9V2, P, 3, -7, 12, inf
8319G6, B, 2, 5, 12, inf
UZK9V2, R, 3, -2, 12, inf
8319G6, B, 2, 5, 12, inf
UZK9V2, Y, 3, 1, 12, inf
8319G6, B, 2, 5, 12, inf
YY1DHR, B, 3, 5, 12, inf
8319G6, B, 2, 5, 12, inf
YY1DHR, G, 3, -8, 12, inf
8319G6, B, 2, 5, 12, inf
YY1DHR, O, 3, 3, 12, inf
8319G6, B, 2, 5, 12, inf
YY1DHR, P, 3, -7, 12, inf
8319G6, B, 2, 5, 12, inf
YY1DHR, Y, 3, 1, 12, inf
8319G6, B, 2, 5, 12, inf
ZXTUQX, B, 3, 5, 12, inf
8319G6, B, 2, 5, 12, inf
ZXTUQX, O, 3, 3, 12, inf
8319G6, B, 2, 5, 12, inf
ZXTUQX, R, 3, -2, 12, inf
8319G6, B, 2, 5, 12, inf
ZXTUQX, Y, 3, 1, 12, inf
8319G6, B, 2, 5, 12, inf
3GT18W, P, 1, 5, 12, inf
P8DTT2, G, 0, 12, 12, inf
3GT18W, R, 1, inf, 12, inf
8319G6, B, 2, -inf, 12, inf
5WQ2PO, G, 3, -3, 12, inf
8319G6, B, 2, -3, 12, inf
5WQ2PO, O, 3, 8, 12, inf
8319G6, B, 2, 8, 12, inf
5WQ2PO, P, 3, -2, 12, inf
8319G6, B, 2, 8, 12, inf
5WQ2PO, R, 3, 3, 12, inf
8319G6, B, 2, 8, 12, inf
5WQ2PO, Y, 3, 6, 12, inf
8319G6, B, 2, 8, 12, inf
BFVFH6, B, 3, 10, 12, inf
8319G6, B, 2, 10, 12, inf
BFVFH6, O, 3, 8, 12, inf
8319G6, B, 2, 10, 12, inf
BFVFH6, P, 3, -2, 12, inf
8319G6, B, 2, 10, 12, inf
BFVFH6, R, 3, 3, 12, inf
8319G6, B, 2, 10, 12, inf
BFVFH6, Y, 3, 6, 12, inf
8319G6, B, 2, 10, 12, inf
CCQW0I, G, 3, -3, 12, inf
8319G6, B, 2, 10, 12, inf
CCQW0I, O, 3, 8, 12, inf
8319G6, B, 2, 10, 12, inf
CCQW0I, P, 3, -2, 12, inf
8319G6, B, 2, 10, 12, inf
CCQW0I, Y, 3, 6, 12, inf
8319G6, B, 2, 10, 12, inf
F54Q4D, B, 3, 10, 12, inf
8319G6, B, 2, 10, 12, inf
F54Q4D, G, 3, -3, 12, inf
8319G6, B, 2, 10, 12, inf
F54Q4D, O, 3, 8, 12, inf
8319G6, B, 2, 10, 12, inf
F54Q4D, P, 3, -2, 12, inf
8319G6, B, 2, 10, 12, inf
F54Q4D, Y, 3, 6, 12, inf
8319G6, B, 2, 10, 12, inf
LCYPA8, B, 3, 10, 12, inf
8319G6, B, 2, 10, 12, inf
LCYPA8, O, 3, 8, 12, inf
8319G6, B, 2, 10, 12, inf
LCYPA8, P, 3, -2, 12, inf
8319G6, B, 2, 10, 12, inf
